	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
7000	ENSEEUP00000011458.1-ENSOANP00000024222.1	MA	0.20017100000000002	10.5116	0.0190429	0.0	537	41.2798	495.72		135	109.874	25.1261			0.99282	2.64171:2.63493:2.51742:2.52859:0.677572:1	0.636872(0.536313:0.374302:1)	-995.689			
7001	ENSEEUP00000012496.1-ENSOANP00000025848.2	MA	0.501629	0.7932899999999999	0.63234	0.00220863	831	70.7186	760.2810000000001		278	35.6494	242.351			0.526449	0.566011:1.75998:0.549635:1.85257:0.288955:1	0.640193(0.555957:0.364621:1)	-1607.74			
7002	ENSEEUP00000000272.1-ENSOANP00000015505.2	MA	0.21715700000000002	0.857074	0.25337	1.37015e-11	420	51.8324	368.168		85	30.3604	54.6396			0.296129	0.495471:0.645719:0.446304:0.633833:0.152214:1	0.733333(0.596429:0.603571:1)	-735.738			
7003	ENSEEUP00000009970.1-ENSOANP00000028256.1	MA	0.5568	0.402026	1.38499	0.0487983	924	91.3878	832.612		322	23.6447	298.355			0.541493	0.94854:1.11607:0.731738:1.26774:0.406908:1	0.621212(0.49026:0.373377:1)	-1834.81			
7004	ENSEEUP00000011013.1-ENSOANP00000004232.3	MA	0.420258	0.533806	0.787285	0.15987300000000002	876	80.4734	795.5269999999999		263	29.945	233.055			0.43068900000000004	0.881298:2.5817:0.614012:1.53545:0.177909:1	0.693493(0.616438:0.464041:1)	-1666.12			
7005	ENSEEUP00000001066.1-ENSOANP00000011792.2	MA	0.342948	13.2383	0.0259058	0.0	897	45.7046	851.295		278	187.518	90.4818			1.0	1.47648:1.56188:1.23175:1.24973:0.572914:1	0.581415(0.528133:0.33376:0.882353)	-1698.28			
7006	ENSEEUP00000002541.1-ENSOANP00000020603.2	MA	0.128577	0.393097	0.327086	0.000705679	354	36.8994	317.101		45	11.8083	33.1917			0.156149	1.63267:2.01324:1.70638:1.85839:0.357306:1	0.730226(0.584746:0.605932:1)	-562.99			
7007	ENSEEUP00000008519.1-ENSOANP00000013980.2	MA	0.441633	0.5146850000000001	0.858065	0.287294	822	93.4791	728.5210000000001		258	33.5621	224.438			0.449941	0.465443:1.36437:0.626703:1.45132:0.374618:1	0.582667(0.478667:0.404:0.865333)	-1619.32			
7008	ENSEEUP00000008411.1-ENSOANP00000000433.2	MA	0.07396799999999999	0.00802021	9.222710000000001	0.484138	294	20.8319	273.168		19	0.155818	18.8442			0.0692952	0.328948:1.10087:1.68545:1.6795:1.23552:1	0.458926(0.395735:0.248815:0.732227)	-409.87199999999996			
7009	ENSEEUP00000004991.1-ENSOANP00000013737.1	MA	0.255621	1.0696299999999999	0.238981	1.06413e-17	627	50.1964	576.804		145	38.7067	106.29299999999999			0.320789	1.48365:1.7542:1.39245:1.64386:0.768212:1	0.661527(0.528634:0.495595:0.960352)	-1129.63			
7010	ENSEEUP00000003542.1-ENSOANP00000025379.1	MA	0.368386	0.5463210000000001	0.674304	0.00323094	984	120.005	863.995		276	47.141000000000005	228.859			0.39008699999999996	0.721278:1.81628:1.3688:1.55137:0.804462:1	0.735772(0.66311:0.544207:1)	-1859.2			
7011	ENSEEUP00000007698.1-ENSOANP00000024214.1	MA	0.061223599999999996	0.0567578	1.0786799999999999	0.684895	264	12.4883	251.512		14	0.616079	13.3839			0.061012300000000005	1.11125:1.82318:1.22217:2.94269:0.01:1	0.585227(0.454545:0.301136:1)	-339.61			
7012	ENSEEUP00000004430.1-ENSOANP00000005332.1	MA	0.4558	0.9650290000000001	0.472318	2.67555e-10	987	89.3694	897.6310000000001		332	57.7996	274.2			0.501909	1.8412:2.01709:1.511:1.88591:0.559396:1	0.574034(0.482833:0.386266:0.853004)	-1941.11			
7013	ENSEEUP00000014585.1-ENSOANP00000008728.2	MA	0.111252	0.0834959	1.3324200000000002	0.74125	327	33.6615	293.339		32	2.53743	29.4626			0.108394	1.29092:1.61086:1.12903:1.56175:0.195132:1	0.680428(0.573394:0.46789:1)	-493.48199999999997			
7014	ENSEEUP00000012054.1-ENSOANP00000003540.1	MA	0.232998	0.577868	0.40320300000000003	0.000258362	528	36.659	491.341		107	16.7079	90.2921			0.256943	0.999748:2.39951:0.667517:1.51716:1.12832:1	0.564363(0.426829:0.408537:0.857724)	-914.668			
7015	ENSEEUP00000011946.1-ENSOANP00000011197.1	MA	0.186334	0.365991	0.5091220000000001	0.023688	447	27.296	419.704		73	8.268889999999999	64.7311			0.197305	1.63061:1.71553:1.89953:1.93503:0.985221:1	0.630872(0.479866:0.412752:1)	-728.495			
7016	ENSEEUP00000008101.1-ENSOANP00000005697.2	MA	0.18602	0.7547520000000001	0.24646500000000002	8.48049e-09	507	31.7347	475.265		93	19.8248	73.1752			0.22161799999999998	1.76545:1.5827:1.36346:1.38949:0.574471:1	0.642998(0.517751:0.411243:1)	-869.993			
7017	ENSEEUP00000002103.1-ENSOANP00000028748.2	MA	0.40617	0.387301	1.04872	1.0	765	42.3802	722.62		214	11.3338	202.666			0.405124	1.9272:1.85311:1.44704:1.97731:0.325616:1	0.485014(0.362398:0.252044:0.840599)	-1423.99			
7018	ENSEEUP00000004914.1-ENSOANP00000013880.1	MA	0.397256	0.8989889999999999	0.441891	1.09055e-11	933	103.352	829.648		287	63.1153	223.885			0.45283500000000004	1.17073:1.43369:0.829806:1.23349:0.329405:1	0.610736(0.51464:0.467342:0.850225)	-1809.63			
7019	ENSEEUP00000010033.1-ENSOANP00000001097.2	MA	0.0799665	0.07336089999999999	1.09004	0.467408	300	17.5406	282.459		22	1.1857799999999998	20.8142			0.0795803	1.45597:2.12294:1.42191:1.93277:0.165823:1	0.6(0.47:0.33:1)	-417.455			
7020	ENSEEUP00000004757.1-ENSOANP00000007622.1	MA	0.5531189999999999	0.868717	0.6367079999999999	0.000416444	1020	80.8332	939.1669999999999		372	44.2982	327.702			0.57813	0.860698:1.5645:0.619582:1.43748:0.0647529:1	0.647059(0.526471:0.414706:1)	-2031.62			
7021	ENSEEUP00000013851.1-ENSOANP00000005164.2	MA	0.0303591	0.000607182	50.0	0.682074	297	24.1597	272.84		8	0.0141428	7.985860000000001			0.027938900000000003	1.62765:0.977391:1.99348:1.56174:2.23699:1	0.627946(0.570707:0.313131:1)	-365.434			
7022	ENSEEUP00000009232.1-ENSOANP00000015941.2	MA	0.37898899999999996	0.519043	0.730168	0.0994162	597	61.4366	535.563		168	22.8102	145.19			0.393401	1.32134:1.60156:0.927219:1.75873:0.202996:1	0.525471(0.406977:0.33887:0.830565)	-1128.58			
7023	ENSEEUP00000002709.1-ENSOANP00000007951.2	MA	0.149647	0.10077	1.48504	0.739266	318	25.3562	292.644		41	2.26028	38.7397			0.14575	1.04975:1.12484:0.809198:0.924492:0.17631:1	0.639831(0.618644:0.351695:0.949153)	-493.186			
7024	ENSEEUP00000002790.1-ENSOANP00000013732.2	MA	0.180971	0.8685280000000001	0.208366	6.88956e-10	423	27.3755	395.624		75	18.6974	56.3026			0.22546799999999997	0.398952:1.15922:0.364499:0.419068:0.299847:1	0.674941(0.524823:0.5:1)	-709.255			
7025	ENSEEUP00000005618.1-ENSOANP00000007172.1	MA	0.195194	0.320164	0.6096699999999999	0.143621	408	23.8038	384.19599999999997		68	6.27299	61.727			0.202485	1.4483:1.69409:1.10528:1.74847:0.194657:1	0.61152(0.426471:0.408088:1)	-681.3539999999999			
7026	ENSEEUP00000011220.1-ENSOANP00000002092.1	MA	0.0680182	0.276499	0.245998	0.00984398	276	13.7957	262.204		19	3.3477300000000003	15.6523			0.078439	0.390218:0.401987:0.291019:0.451111:0.01:1	0.612319(0.51087:0.326087:1)	-381.091			
7027	ENSEEUP00000008024.1-ENSOANP00000026098.1	MA	0.48929399999999995	0.644178	0.759564	0.0635918	909	80.6409	828.3589999999999		306	34.7633	271.237			0.503035	1.16225:1.37809:0.897567:1.45471:0.481703:1	0.613311(0.465347:0.374587:1)	-1786.2			
7028	ENSEEUP00000011352.1-ENSOANP00000008195.1	MA	0.0718867	0.229839	0.312769	0.00736198	279	24.7021	254.298		22	5.213480000000001	16.7865			0.0858715	0.850313:0.8232:1.30894:1.35997:3.62278:1	0.698925(0.639785:0.456989:1)	-403.49300000000005			
7029	ENSEEUP00000011891.1-ENSOANP00000000491.3	MA	0.23285100000000003	0.191808	1.2139799999999998	0.630019	459	30.6878	428.31199999999995		86	4.7928	81.2072			0.230107	0.671523:1.02474:0.832381:1.22001:0.378427:1	0.484568(0.374074:0.296296:0.783333)	-782.845			
7030	ENSEEUP00000000926.1-ENSOANP00000023257.2	MA	0.323262	0.892301	0.362279	1.30253e-07	672	36.3544	635.646		171	23.315	147.685			0.354046	0.82494:0.867246:0.654074:0.885349:0.240935:1	0.572039(0.489011:0.31685:0.910256)	-1226.21			
7031	ENSEEUP00000003250.1-ENSOANP00000015634.2	MA	0.566605	0.741282	0.764358	0.07521180000000001	975	63.1265	911.8739999999999		341	28.3192	312.681			0.577914	0.762843:1.86777:0.798295:2.61453:0.541046:1	0.599487(0.447692:0.350769:1)	-1921.05			
7032	ENSEEUP00000006049.1-ENSOANP00000021292.1	MA	0.333942	0.331854	1.00629	0.8851959999999999	600	73.5155	526.485		148	18.0342	129.966			0.333687	0.728419:1.06715:0.579275:1.19216:0.186536:1	0.64(0.53:0.39:1)	-1089.48			
7033	ENSEEUP00000014139.1-ENSOANP00000015010.2	MA	0.38040999999999997	1.06124	0.358458	1.20949e-12	684	57.5877	626.4119999999999		202	41.2317	160.768			0.43773100000000004	1.55753:1.31509:0.884151:1.32018:0.257254:1	0.670322(0.596491:0.414474:1)	-1302.47			
7034	ENSEEUP00000006374.1-ENSOANP00000021666.1	MA	0.572609	0.609043	0.9401790000000001	0.555266	1023	127.29799999999999	895.702		374	49.1115	324.888			0.5771430000000001	1.3419:2.18619:0.549809:1.8261:0.134537:1	0.590656(0.533473:0.381799:0.856695)	-2050.19			
7035	ENSEEUP00000006653.1-ENSOANP00000019077.2	MA	0.422728	0.634023	0.6667390000000001	0.0179984	669	59.7821	609.2180000000001		206	26.4289	179.571			0.44160900000000003	1.51594:1.66818:1.31819:1.77597:0.591538:1	0.644245(0.495516:0.43722:1)	-1297.96			
7036	ENSEEUP00000002716.1-ENSOANP00000001871.2	MA	0.512417	0.714525	0.717144	0.00528882	1017	117.462	899.538		355	54.6831	300.317			0.5357609999999999	0.624161:1.33593:0.488182:1.07064:0.392588:1	0.605188(0.541578:0.41258:0.861407)	-2043.98			
7037	ENSEEUP00000005011.1-ENSOANP00000016874.1	MA	0.121483	0.139045	0.8736940000000001	0.668686	333	21.7254	311.275		36	2.66312	33.3369			0.122628	0.304005:0.393985:0.249465:0.410984:0.07582:1	0.482622(0.367299:0.317536:0.763033)	-495.30800000000005			
7038	ENSEEUP00000013187.1-ENSOANP00000000619.1	MA	0.289548	0.58094	0.498413	0.000821048	573	49.5685	523.432		140	22.3531	117.647			0.314756	1.78507:1.81662:1.61407:1.77539:0.695616:1	0.65096(0.52356:0.429319:1)	-1058.74			
7039	ENSEEUP00000006377.1-ENSOANP00000016944.3	MA	0.121603	0.435593	0.27916799999999997	0.00031819	357	25.7081	331.292		44	9.57034	34.4297			0.144214	1.95888:2.12786:1.98447:1.99989:0.663844:1	0.67507(0.529412:0.495798:1)	-553.554			
7040	ENSEEUP00000005521.1-ENSOANP00000001216.2	MA	0.290661	0.6464979999999999	0.449593	2.04998e-05	696	59.1609	636.839		169	28.9401	140.06			0.32090799999999997	1.83169:1.14697:0.833592:1.3525:0.436515:1	0.655891(0.538793:0.428879:1)	-1277.4			
7041	ENSEEUP00000006654.1-ENSOANP00000014986.1	MA	0.4797	1.01603	0.472131	3.28316e-09	891	72.4859	818.5139999999999		306	48.3311	257.66900000000004			0.523332	0.536073:1.26628:0.621774:1.30643:0.432554:1	0.643098(0.496633:0.43266:1)	-1762.22			
7042	ENSEEUP00000010608.1-ENSOANP00000028236.1	MA					222	20.8012	201.199		0						0.490164:0.473231:0.498725:0.491954:0.374943:1	0.612613(0.486486:0.351351:1)	-243.75			
7043	ENSEEUP00000003808.1-ENSOANP00000008944.1	MA	0.142158	0.316337	0.449388	0.0231863	366	32.465	333.535		50	8.901760000000001	41.0982			0.157608	1.61654:1.52475:1.82323:1.95197:0.998:1	0.648907(0.532787:0.413934:1)	-586.7669999999999			
7044	ENSEEUP00000009975.1-ENSOANP00000016984.2	MA	0.180566	0.584102	0.309134	7.4707e-05	387	23.7538	363.246		64	11.1745	52.8255			0.205335	3.52971:3.51535:2.75672:3.87239:0.773008:1	0.621447(0.414729:0.449612:1)	-643.906			
7045	ENSEEUP00000000722.1-ENSOANP00000000343.1	MA	0.352003	0.6246970000000001	0.563479	0.00503457	618	40.4789	577.521		165	18.2537	146.746			0.369865	0.470749:0.870819:0.482182:0.639619:0.293077:1	0.523737(0.430303:0.328788:0.812121)	-1166.14			
7046	ENSEEUP00000002381.1-ENSOANP00000027668.2	MA	0.329949	0.274846	1.20049	0.59039	588	46.5866	541.413		139	9.296619999999999	129.703			0.32558400000000004	2.78334:5.7309:1.04756:3.76823:0.916936:1	0.553061(0.491837:0.267347:0.9)	-1050.46			
7047	ENSEEUP00000009846.1-ENSOANP00000017835.2	MA	0.286053	0.08262660000000001	3.46199	0.0265743	513	33.2629	479.73699999999997		109	2.14016	106.86			0.272863	1.2537:1.28096:1.04285:1.47559:0.328753:1	0.630604(0.482456:0.409357:1)	-882.324			
7048	ENSEEUP00000002788.1-ENSOANP00000004038.2	MA	0.262843	0.371059	0.708359	0.23032600000000003	570	40.4117	529.5880000000001		122	11.8643	110.13600000000001			0.270515	0.338514:1.01749:1.17167:1.17609:0.829999:1	0.561608(0.463035:0.35214:0.86965)	-984.577			
7049	ENSEEUP00000000123.1-ENSOANP00000025855.2	MA	0.268559	0.70812	0.379256	8.23034e-05	540	26.4994	513.501		120	14.3727	105.62700000000001			0.29012899999999997	1.71881:1.76977:1.52742:1.74012:0.576709:1	0.548837(0.434884:0.293023:0.918605)	-944.687			
7050	ENSEEUP00000013393.1-ENSOANP00000022982.1	MA	0.260304	0.32565700000000003	0.799319	0.336769	567	44.7792	522.221		118	11.4322	106.568			0.265465	0.644869:0.789456:0.506776:0.792521:0.122862:1	0.652557(0.5:0.457672:1)	-987.1339999999999			
7051	ENSEEUP00000014487.1-ENSOANP00000028391.1	MA	0.579128	0.646998	0.8951	0.431645	927	94.4016	832.5980000000001		342	38.4505	303.55			0.5860390000000001	0.979641:1.25999:0.863306:1.48857:0.46459:1	0.624056(0.488673:0.383495:1)	-1866.33			
7052	ENSEEUP00000003685.1-ENSOANP00000022747.1	MA	0.162502	0.6283529999999999	0.258617	2.45812e-07	432	30.9136	401.086		70	16.072	53.928000000000004			0.195838	1.09989:1.21844:1.02066:1.141:0.4152:1	0.636574(0.520833:0.388889:1)	-717.058			
7053	ENSEEUP00000009356.1-ENSOANP00000019973.2	MA	0.129044	0.41634	0.309948	0.000178563	420	31.8307	388.16900000000004		54	11.2976	42.7024			0.150817	0.532274:1.10966:0.455319:0.731791:0.305381:1	0.677381(0.55:0.482143:1)	-664.7719999999999			
7054	ENSEEUP00000008604.1-ENSOANP00000003921.2	MA	0.368383	4.33542	0.0849705	0.0	348	12.835999999999999	335.164		43	13.3595	29.6405			0.5147079999999999	2.09626:2.06925:1.40695:1.51049:0.196781:1	0.468447(0.410194:0.213592:0.781553)	-553.69			
7055	ENSEEUP00000006622.1-ENSOANP00000025913.1	MA	0.531064	0.47463599999999995	1.11889	0.49392299999999995	915	95.1882	819.812		314	29.5211	284.47900000000004			0.5251939999999999	0.602289:0.86643:0.529928:1.20222:0.436949:1	0.621858(0.483607:0.381967:1)	-1817.41			
7056	ENSEEUP00000013639.1-ENSOANP00000010292.1	MA	0.60944	0.924243	0.6593939999999999	1.17187e-07	1995	201.451	1793.55		786	114.399	671.6010000000001			0.641229	1.07124:1.63685:0.695701:1.50591:0.611162:1	0.680952(0.568421:0.474436:1)	-4077.65			
7057	ENSEEUP00000014136.1-ENSOANP00000012958.2	MA	0.286574	0.600934	0.47688	0.000313737	603	49.6568	553.3430000000001		140	22.1728	117.82700000000001			0.312461	1.56173:1.47879:1.32784:1.43248:0.544467:1	0.560513(0.416923:0.455385:0.809231)	-1080.58			
7058	ENSEEUP00000009708.1-ENSOANP00000002938.1	MA	0.34218899999999997	0.8797229999999999	0.388974	1.09366e-13	789	98.6139	690.3860000000001		224	60.1638	163.836			0.40937399999999996	0.597673:1.08898:0.678436:0.81862:0.46852:1	0.735108(0.644487:0.560837:1)	-1521.09			
7059	ENSEEUP00000010912.1-ENSOANP00000019298.1	MA	0.130781	0.0479778	2.72587	0.150403	342	37.544000000000004	304.45599999999996		37	1.6013899999999999	35.3986			0.12169100000000001	0.369819:1.49553:0.197849:1.75452:0.183491:1	0.663743(0.548246:0.442982:1)	-511.598			
7060	ENSEEUP00000008789.1-ENSOANP00000002777.1	MA	0.159755	0.689492	0.231699	2.56817e-08	423	31.4138	391.586		67	17.2315	49.7685			0.199095	1.83606:1.84537:2.00602:2.03287:1.07028:1	0.671395(0.503546:0.510638:1)	-688.296			
7061	ENSEEUP00000007993.1-ENSOANP00000010670.1	MA	0.3962	0.611237	0.648195	0.00212605	918	96.0854	821.915		275	42.019	232.981			0.41870799999999997	0.670017:0.818512:0.560469:0.875354:0.40612:1	0.668295(0.579805:0.42671:0.998371)	-1779.87			
7062	ENSEEUP00000005077.1-ENSOANP00000022491.1	MA	0.15779400000000002	0.11203900000000001	1.40838	0.608603	348	38.5173	309.483		45	3.65372	41.3463			0.15273	1.75274:1.77613:1.58844:1.84421:0.637841:1	0.495238(0.414286:0.24:0.831429)	-533.46			
7063	ENSEEUP00000011512.1-ENSOANP00000030226.1	MA	0.359023	0.302317	1.18757	0.405645	732	108.236	623.764		190	24.2225	165.778			0.350638	1.00948:3.44493:1.18528:2.35369:0.126694:1	0.715164(0.627049:0.518443:1)	-1365.84			
7064	ENSEEUP00000010513.1-ENSOANP00000000509.2	MA	0.375661	0.44467299999999993	0.8448030000000001	0.23131	966	120.905	845.095		266	38.5231	227.477			0.38429800000000003	1.54789:1.63661:1.64584:1.64206:1.4762:1	0.74793(0.60559:0.638199:1)	-1787.86			
7065	ENSEEUP00000003541.1-ENSOANP00000009275.2	MA	0.278565	0.6387970000000001	0.43607700000000005	0.00038011699999999997	528	33.9372	494.06300000000005		122	16.6021	105.398			0.301719	1.25593:1.63817:1.24402:1.44616:0.540145:1	0.567119(0.425339:0.377828:0.89819)	-956.047			
7066	ENSEEUP00000012951.1-ENSOANP00000002401.1	MA	0.23763099999999998	0.690567	0.344111	8.334949999999999e-08	528	46.6888	481.311		114	25.0692	88.9308			0.277683	1.57935:2.07203:1.4914:1.86982:0.889259:1	0.660038(0.502841:0.477273:1)	-942.5980000000001			
7067	ENSEEUP00000013864.1-ENSOANP00000018957.1	MA	0.40391	0.8460840000000001	0.477387	4.6507300000000004e-08	921	93.4486	827.551		264	50.5013	213.49900000000002			0.448775	0.930448:2.28261:1.35205:1.38433:1.54073:1	0.652347(0.533413:0.557279:0.866348)	-1723.1			
7068	ENSEEUP00000010592.1-ENSOANP00000007432.1	MA	0.215398	0.24951500000000001	0.8632690000000001	0.488364	447	35.7345	411.265		78	7.13287	70.8671			0.21812600000000001	0.553079:0.535498:0.437105:0.682415:0.179382:1	0.659955(0.503356:0.47651:1)	-745.342			
7069	ENSEEUP00000002007.1-ENSOANP00000020620.1	MA	0.531805	0.48959899999999995	1.0862	0.6443720000000001	936	91.7825	844.2180000000001		324	29.4789	294.52099999999996			0.527666	1.11811:1.34293:0.967018:1.59923:0.536448:1	0.614316(0.471154:0.371795:1)	-1861.03			
7070	ENSEEUP00000009995.1-ENSOANP00000028537.2	MA	0.583034	0.9300200000000001	0.626905	1.9721e-07	1617	154.065	1462.93		619	89.0288	529.971			0.6160939999999999	1.10838:1.549:0.67483:1.40587:0.472993:1	0.683364(0.57885:0.471243:1)	-3312.97			
7071	ENSEEUP00000012736.1-ENSOANP00000020076.1	MA	0.454525	0.43986800000000004	1.03332	0.8860950000000001	816	60.9492	755.051		257	18.6218	238.378			0.45343	1.43898:1.51513:1.33806:1.60818:0.783561:1	0.571839(0.456897:0.367816:0.890805)	-1601.62			
7072	ENSEEUP00000011813.1-ENSOANP00000021554.1	MA					222	9.16239	212.838		0						0.483983:0.458613:0.494487:0.48949:0.349708:1	0.572072(0.418919:0.297297:1)	-240.75900000000001			
7073	ENSEEUP00000010894.1-ENSOANP00000004469.1	MA	0.361693	0.470897	0.768093	0.120307	723	83.3637	639.636		200	29.013	170.987			0.374284	1.67013:2.54713:1.04713:2.16436:1.06388:1	0.634163(0.53112:0.371369:1)	-1359.86			
7074	ENSEEUP00000001925.1-ENSOANP00000014178.2	MA	0.338975	5.96812	0.0567976	0.0	600	41.3648	558.635		165	93.3756	71.6244			0.727056	0.948152:2.56014:1.22815:1.54322:0.225607:1	0.592308(0.442308:0.45:0.884615)	-1130.31			
7075	ENSEEUP00000005629.1-ENSOANP00000004915.2	MA	0.00401494	0.100784	0.039837	0.0	237	12.9253	224.075		2	1.183	0.817001			0.00929247	7.67918:20.1345:19.6446:19.7542:0.01:1	0.548148(0.444444:0.261111:0.938889)	-260.038			
7076	ENSEEUP00000011356.1-ENSOANP00000003920.2	MA	0.47902	0.8968079999999999	0.534139	0.00358919	504	35.441	468.559		151	18.7304	132.27			0.5083989999999999	0.167847:1.11078:0.210207:0.599706:0.0357128:1	0.683532(0.52381:0.526786:1)	-957.125			
7077	ENSEEUP00000005664.1-ENSOANP00000006371.1	MA	0.06784989999999999	0.0791141	0.85762	0.314719	276	27.581	248.419		18	2.06316	15.9368			0.0689755	3.34852:3.24686:3.24399:4.22404:0.463425:1	0.664855(0.581522:0.413043:1)	-377.92199999999997			
7078	ENSEEUP00000009484.1-ENSOANP00000012320.1	MA	0.004829600000000001	0.00010231799999999999	47.2019	0.367879	231	18.1091	212.891		1	0.00179887	0.998201			0.00445901	20.2439:30:20.2996:20.2996:0.01:1	0.660173(0.649351:0.331169:1)	-260.79400000000004			
7079	ENSEEUP00000008173.1-ENSOANP00000004345.1	MA	0.417944	0.5930350000000001	0.704755	0.058598500000000005	684	52.4743	631.526		204	21.5152	182.485			0.43137700000000007	1.50666:1.53501:1.2763:1.59163:0.485607:1	0.629386(0.469298:0.41886:1)	-1298.71			
7080	ENSEEUP00000004726.1-ENSOANP00000005583.2	MA	0.40884899999999996	0.413628	0.988447	0.917006	813	131.671	681.329		238	38.9226	199.077			0.40962299999999996	1.10927:1.12647:0.933842:1.14465:0.417794:1	0.632514(0.581967:0.445355:0.870219)	-1566.07			
7081	ENSEEUP00000000906.1-ENSOANP00000004499.2	MA	0.372127	1.02175	0.364206	8.78631e-12	780	55.2396	724.76		230	39.8027	190.197			0.418133	0.979351:1.21708:0.970836:1.18367:0.656434:1	0.556331(0.476257:0.329609:0.863128)	-1491.21			
7082	ENSEEUP00000002622.1-ENSOANP00000019153.1	MA	0.518408	0.435979	1.18907	0.337778	852	86.2658	765.7339999999999		286	24.7518	261.248			0.510062	0.908398:1.17283:0.627163:1.24352:0.359728:1	0.633216(0.496479:0.403169:1)	-1684.25			
7083	ENSEEUP00000011344.1-ENSOANP00000005716.2	MA	0.6250859999999999	0.766423	0.815588	0.056428	1371	126.585	1244.41		544	60.3254	483.675			0.638135	0.960486:1.36924:0.895349:1.54009:0.610457:1	0.636397(0.528446:0.380744:1)	-2843.81			
7084	ENSEEUP00000012772.1-ENSOANP00000005718.1	MA	0.211232	0.396599	0.532609	0.0382588	405	27.7227	377.277		75	9.09282	65.9072			0.223921	0.967766:1.09842:1.17638:1.19908:1.06523:1	0.637037(0.485185:0.425926:1)	-687.742			
7085	ENSEEUP00000009170.1-ENSOANP00000013420.2	MA	0.441251	0.6295	0.700955	0.012900799999999999	951	82.6108	868.3889999999999		302	36.0885	265.911			0.457604	0.985292:1.26203:0.821414:1.22227:0.38596:1	0.500928(0.418367:0.290353:0.794063)	-1854.15			
7086	ENSEEUP00000008435.1-ENSOANP00000024470.1	MA	0.460125	0.550982	0.835101	0.26242600000000005	789	82.2856	706.7139999999999		253	30.9582	222.042			0.46960100000000005	0.908558:1.6679:0.538668:1.55021:0.34258:1	0.650824(0.570342:0.382129:1)	-1545.71			
7087	ENSEEUP00000002386.1-ENSOANP00000019151.1	MA	0.5262720000000001	0.5637300000000001	0.9335540000000001	0.637941	879	88.53	790.47		305	32.6708	272.329			0.530045	1.07652:1.27314:0.771062:1.28437:0.334109:1	0.634243(0.493174:0.409556:1)	-1749.58			
7088	ENSEEUP00000005941.1-ENSOANP00000021443.3	MA	0.246916	0.556704	0.44353100000000006	0.0009410689999999999	459	36.0204	422.98		97	15.6243	81.3757			0.271227	0.862342:1.19488:0.623621:0.981226:0.298636:1	0.651416(0.542484:0.411765:1)	-801.8969999999999			
7089	ENSEEUP00000001361.1-ENSOANP00000018061.2	MA	0.618185	4.7396199999999995	0.130429	0.0	1980	120.221	1859.78		773	256.156	516.844			0.8684290000000001	1.44947:1.25081:1.06388:1.13934:0.646359:1	0.662626(0.561364:0.426515:1)	-4031.68			
7090	ENSEEUP00000014466.1-ENSOANP00000021124.1	MA	0.11839200000000001	0.322567	0.367031	0.00837342	318	22.36	295.64		37	6.3217300000000005	30.6783			0.132748	1.20495:1.1826:0.924421:1.14528:0.144148:1	0.636792(0.471698:0.438679:1)	-489.577			
7091	ENSEEUP00000002779.1-ENSOANP00000017559.2	MA	0.284306	0.495924	0.573285	0.0333415	528	33.9417	494.05800000000005		120	12.8414	107.15899999999999			0.29790900000000003	0.826393:1.17617:0.686661:1.22995:0.474804:1	0.497522(0.408922:0.256506:0.827138)	-934.943			
7092	ENSEEUP00000012396.1-ENSOANP00000008299.2	MA	0.506292	0.598188	0.846375	0.235014	981	86.8131	894.187		333	34.2671	298.733			0.514424	1.29087:1.33742:1.12169:1.41598:0.516549:1	0.67686(0.574924:0.455657:1)	-1967.41			
7093	ENSEEUP00000001348.1-ENSOANP00000006816.1	MA	0.635015	0.775683	0.818652	0.0478245	1521	129.33700000000002	1391.66		599	61.0685	537.931			0.646976	0.798626:1.14745:0.602127:1.35338:0.429265:1	0.559505(0.471406:0.315301:0.891808)	-3116.53			
7094	ENSEEUP00000012371.1-ENSOANP00000004146.1	MA	0.186605	0.476492	0.391623	0.00244215	405	28.7544	376.246		70	11.4298	58.5702			0.20718699999999998	0.675622:1.17414:0.656665:1.0649:0.344692:1	0.545171(0.490654:0.329439:0.815421)	-689.305			
7095	ENSEEUP00000005006.1-ENSOANP00000021822.1	MA	0.354955	0.547933	0.6478079999999999	0.038243099999999995	552	46.9127	505.087		149	18.6842	130.316			0.371356	0.600367:0.712106:0.571743:0.799561:0.249257:1	0.550909(0.443636:0.374545:0.834545)	-1030.59			
7096	ENSEEUP00000005420.1-ENSOANP00000033043.1	MA	0.394995	3.71524	0.10631700000000001	0.0	921	89.3716	831.628		274	137.736	136.264			0.717184	1.40204:2.32011:1.52818:1.81097:2.12563:1	0.71672(0.543131:0.616613:0.990415)	-1763.48			
7097	ENSEEUP00000005613.1-ENSOANP00000001187.1	MA	0.0831775	0.0506336	1.64273	0.518301	303	19.3443	283.656		23	0.9167620000000001	22.0832			0.0810998	0.243523:0.573023:0.586248:0.708599:0.264752:1	0.641914(0.564356:0.361386:1)	-421.31800000000004			
