	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
660	ENSHGLP00100010465|ENSHGLG00100007778|ENSHGLT00100010589|protein_coding|BRCC3|BRCA1/BRCA2-containing-ENSMODP00000027212|ENSMODG00000016487|ENSMODT00000028742|protein_coding|BRCC3|BRCA1/BRCA2-containing	MA	0.106762	0.276751	0.38577100000000003	0.000776318	783	64.6564	718.3439999999999		84	15.8911	68.1089			0.120799	1.34017:2.06751:1.71042:2.00093:0.735358:1	0.639949(0.574427:0.349237:0.996183)	-1172.56			
661	ENSHGLP00100006539|ENSHGLG00100004902|ENSHGLT00100006627|protein_coding|CBX1|chromobox-ENSMODP00000015491|ENSMODG00000012368|ENSMODT00000015777|protein_coding|CBX1|chromobox	MA	0.00798319	0.067905	0.11756400000000002	0.0359332	555	29.5303	525.47		6	1.94051	4.05949			0.011171500000000001	9.16716:15.3509:20.7773:21.3825:0.01:1	0.620072(0.556452:0.30914:0.994624)	-612.919			
662	ENSHGLP00100005022|ENSHGLG00100003807|ENSHGLT00100005097|protein_coding|HAND2|heart-ENSMODP00000004334|ENSMODG00000003548|ENSMODT00000004426|protein_coding|HAND2|heart	MA	0.011795100000000001	0.00025541	46.181000000000004	0.609955	558	42.9493	515.0509999999999		6	0.0108146	5.98919			0.0109068	8.49931:18.2817:16.5547:16.9866:0.01:1	0.66221(0.532086:0.459893:0.994652)	-643.332			
663	ENSHGLP00100024364|ENSHGLG00100017891|ENSHGLT00100024612|protein_coding|NRBF2|nuclear-ENSMODP00000021437|ENSMODG00000017183|ENSMODT00000021812|protein_coding|NRBF2|nuclear	MA	0.121728	0.19735	0.616812	0.09005360000000001	858	60.4222	797.578		97	10.6104	86.3896			0.127053	1.01774:1.14666:0.986411:0.999527:0.7177:1	0.670151(0.616725:0.397213:0.996516)	-1319.99			
664	ENSHGLP00100006064|ENSHGLG00100004564|ENSHGLT00100006148|protein_coding|E2F1|E2F-ENSMODP00000003492|ENSMODG00000002875|ENSMODT00000003569|protein_coding|E2F1|E2F	MA	0.224456	0.42314700000000005	0.5304439999999999	0.000110774	1149	115.505	1033.5		229	39.8522	189.148			0.244429	1.59675:1.43339:1.08349:1.54511:0.54164:1	0.675781(0.621094:0.408854:0.997396)	-2011.67			
665	ENSHGLP00100008101|ENSHGLG00100006027|ENSHGLT00100008200|protein_coding|RNF185|ring-ENSMODP00000012024|ENSMODG00000009622|ENSMODT00000012248|protein_coding|RNF185|ring	MA	0.0221458	0.0373758	0.592518	0.385031	576	43.0078	532.992		13	1.55819	11.4418			0.023283	2.01912:2.82041:1.59995:1.80099:0.01:1	0.689983(0.546632:0.528497:0.994819)	-704.4789999999999			
666	ENSHGLP00100001446|ENSHGLG00100001141|ENSHGLT00100001483|protein_coding|CRHBP|corticotropin-ENSMODP00000024647|ENSMODG00000019745|ENSMODT00000025083|protein_coding|CRHBP|corticotropin	MA	0.130658	0.331667	0.393943	0.000103845	846	66.4214	779.579		108	19.2046	88.7954			0.14644000000000001	1.13717:1.11463:0.895912:1.15681:0.211227:1	0.638398(0.526502:0.392226:0.996466)	-1327.27			
667	ENSHGLP00100003989|ENSHGLG00100003042|ENSHGLT00100004053|protein_coding|PDCD6|programmed-ENSMODP00000000754|ENSMODG00000000631|ENSMODT00000000771|protein_coding|PDCD6|programmed	MA	0.017079300000000002	0.033933099999999994	0.503322	0.317458	567	35.8541	531.146		10	1.18255	8.81745			0.018144999999999998	1.10642:0.973973:0.9878:1.05656:0.267482:1	0.62193(0.484211:0.386842:0.994737)	-683.4780000000001			
668	ENSHGLP00100005921|ENSHGLG00100004466|ENSHGLT00100006004|protein_coding|MARVELD3|MARVEL-ENSMODP00000002784|ENSMODG00000002281|ENSMODT00000002839|protein_coding|MARVELD3|MARVEL	MA	0.19688699999999998	0.249277	0.78983	0.266881	1008	102.368	905.632		171	21.4084	149.592			0.202207	0.935447:1.11211:0.973955:1.22053:0.58418:1	0.681009(0.568249:0.476261:0.998516)	-1709.72			
669	ENSHGLP00100022050|ENSHGLG00100016229|ENSHGLT00100022278|protein_coding|CREB3L3|cAMP-ENSMODP00000000973|ENSMODG00000000817|ENSMODT00000000992|protein_coding|CREB3L3|cAMP	MA	0.256782	0.254872	1.0075	1.0	1275	132.108	1142.89		266	27.3775	238.623			0.25658400000000003	0.946484:1.19322:0.756387:1.26698:0.347278:1	0.697183(0.627934:0.465962:0.997653)	-2236.68			
670	ENSHGLP00100013884|ENSHGLG00100010273|ENSHGLT00100014039|protein_coding|ERCC1|ERCC-ENSMODP00000026918|ENSMODG00000021546|ENSMODT00000027400|protein_coding|ERCC1|ERCC	MA	0.168733	0.190077	0.887709	0.534995	876	92.8895	783.11		129	15.2053	113.795			0.170996	2.00059:2.7741:1.26231:2.61863:0.181736:1	0.67463(0.600683:0.424915:0.998294)	-1413.15			
671	ENSHGLP00100007082|ENSHGLG00100005316|ENSHGLT00100007175|protein_coding|CBX3|chromobox-ENSMODP00000000687|ENSMODG00000000572|ENSMODT00000000702|protein_coding|CBX3|chromobox	MA	0.0103194	0.00252745	4.08293	0.549096	528	34.3651	493.635		5	0.0838238	4.916180000000001			0.00981224	0.367408:0.533491:0.649431:0.819452:0.01:1	0.627119(0.536723:0.350282:0.99435)	-595.341			
672	ENSHGLP00100001803|ENSHGLG00100001402|ENSHGLT00100001843|protein_coding|SPRTN|SprT-like-ENSMODP00000010996|ENSMODG00000008834|ENSMODT00000011212|protein_coding|SPRTN|SprT-like	MA	0.212673	0.87651	0.242637	1.72022e-19	1155	64.8549	1090.15		225	44.3046	180.695			0.24994899999999998	1.83107:1.85283:1.43583:1.69601:0.321845:1	0.630829(0.475389:0.418394:0.998705)	-1983.48			
673	ENSHGLP00100020298|ENSHGLG00100014977|ENSHGLT00100020513|protein_coding|RELL1|RELT-ENSMODP00000025681|ENSMODG00000020526|ENSMODT00000026138|protein_coding|RELL1|RELT	MA	0.132446	0.31258600000000003	0.423709	0.000663665	783	72.8825	710.117		101	19.6945	81.3055			0.149213	1.84238:1.07289:0.646507:1.49802:0.544394:1	0.667303(0.530534:0.475191:0.996183)	-1226.35			
674	ENSHGLP00100013648|ENSHGLG00100010092|ENSHGLT00100013803|protein_coding|BDKRB2|bradykinin-ENSMODP00000015930|ENSMODG00000012735|ENSMODT00000016224|protein_coding|BDKRB2|bradykinin	MA	0.281271	0.40266599999999997	0.6985210000000001	0.030115	1143	97.0627	1045.94		258	30.2561	227.74400000000003			0.29158	0.739279:1.10854:0.408067:1.02413:0.308699:1	0.605585(0.447644:0.370419:0.998691)	-2039.92			
675	ENSHGLP00100014237|ENSHGLG00100010522|ENSHGLT00100014396|protein_coding|RELL2|RELT-ENSMODP00000013282|ENSMODG00000010603|ENSMODT00000013526|protein_coding|RELL2|RELT	MA	0.169533	0.261711	0.647785	0.043756300000000005	909	90.4043	818.596		139	20.2459	118.75399999999999			0.1787	1.93988:2.03929:1.59017:2.00847:0.46993:1	0.702303(0.616776:0.493421:0.996711)	-1467.41			
676	ENSHGLP00100003794|ENSHGLG00100002889|ENSHGLT00100003854|protein_coding|ATF4|activating-ENSMODP00000011720|ENSMODG00000009380|ENSMODT00000011941|protein_coding|ATF4|activating	MA	0.168731	0.535562	0.31505500000000003	5.933390000000001e-10	1029	72.1416	956.8580000000001		166	32.054	133.946			0.194449	1.82769:1.43343:0.911999:1.39769:0.518216:1	0.657946(0.579942:0.395349:0.998547)	-1705.67			
677	ENSHGLP00100021627|ENSHGLG00100015914|ENSHGLT00100021853|protein_coding|PRDX3|peroxiredoxin-ENSMODP00000011601|ENSMODG00000009286|ENSMODT00000011821|protein_coding|PRDX3|peroxiredoxin	MA	0.123575	0.20920999999999998	0.590676	0.07254719999999999	756	68.0913	687.909		89	12.7737	76.2263			0.13128800000000002	0.832701:0.903121:0.644266:0.969046:0.214926:1	0.657444(0.543478:0.432806:0.996047)	-1177.7			
678	ENSHGLP00100025634|ENSHGLG00100018800|ENSHGLT00100025897|protein_coding|OGG1|8-oxoguanine-ENSMODP00000006276|ENSMODG00000005099|ENSMODT00000006406|protein_coding	MA	0.22660300000000003	0.301138	0.752487	0.103165	999	117.204	881.796		190	28.5225	161.477			0.23534699999999997	0.6307:1.4693:0.376219:1.10658:0.172296:1	0.697197(0.606607:0.484985:1)	-1732.71			
679	ENSHGLP00100020747|ENSHGLG00100015292|ENSHGLT00100020969|protein_coding|RNF168|ring-ENSMODP00000022998|ENSMODG00000018442|ENSMODT00000023407|protein_coding||ring	MA	0.291109	2.03727	0.14289200000000002	0.0	1647	89.0781	1557.92		430	122.889	307.111			0.38555100000000003	2.22393:2.07619:1.83047:1.92802:0.859307:1	0.636364(0.516364:0.394545:0.998182)	-3025.73			
680	ENSHGLP00100004275|ENSHGLG00100003244|ENSHGLT00100004342|protein_coding|RNF152|ring-ENSMODP00000004427|ENSMODG00000025062|ENSMODT00000004522|protein_coding|RNF152|ring	MA	0.0160204	0.021599700000000003	0.741695	0.38610500000000003	552	60.405	491.595		9	1.27911	7.72089			0.016631	2.41083:2.87172:2.58998:2.90687:0.01:1	0.658559(0.521622:0.459459:0.994595)	-670.428			
681	ENSHGLP00100020351|ENSHGLG00100015007|ENSHGLT00100020566|protein_coding|SERPINF2|serpin-ENSMODP00000012867|ENSMODG00000010263|ENSMODT00000013102|protein_coding|SERPINF2|serpin	MA	0.292877	0.472654	0.619644	0.00145041	1230	110.825	1119.18		293	40.3718	252.628			0.309075	1.10948:1.56519:0.690581:1.33551:0.445622:1	0.641057(0.573171:0.35:1)	-2238.88			
682	ENSHGLP00100013428|ENSHGLG00100009933|ENSHGLT00100013581|protein_coding|C14orf39|chromosome-ENSMODP00000038585|ENSMODG00000025739|ENSMODT00000040185|protein_coding|C14orf39|chromosome	MA	0.41345	15.2609	0.0270921	0.0	1716	60.8535	1655.15		462	265.995	196.005			0.939976	1.8112:0.996886:0.279953:0.707146:0.663843:1	0.594532(0.451134:0.334206:0.998255)	-3150.21			
683	ENSHGLP00100003541|ENSHGLG00100002696|ENSHGLT00100003601|protein_coding|RWDD3|RWD-ENSMODP00000005266|ENSMODG00000004278|ENSMODT00000005380|protein_coding|RWDD3|RWD	MA	0.15618800000000002	0.228581	0.683297	0.144049	801	69.7321	731.268		111	13.5936	97.4064			0.162491	2.75229:3.03418:2.00519:2.87697:0.228329:1	0.623134(0.539179:0.33209:0.998134)	-1268.18			
684	ENSHGLP00100020211|ENSHGLG00100014905|ENSHGLT00100020425|protein_coding|CASP9|caspase-ENSMODP00000031781|ENSMODG00000003612|ENSMODT00000033356|protein_coding|CASP9|caspase	MA	0.295011	0.28071999999999997	1.05091	0.817602	1197	117.794	1079.21		274	25.7804	248.22			0.293604	0.714153:1.31058:0.423078:1.44838:0.348354:1	0.665(0.5475:0.45:0.9975)	-2150.5			
685	ENSHGLP00100001070|ENSHGLG00100000857|ENSHGLT00100001104|protein_coding|FBXO5|F-box-ENSMODP00000010569|ENSMODG00000008501|ENSMODT00000010775|protein_coding|FBXO5|F-box	MA	0.239081	0.5257149999999999	0.454772	0.00011083	1161	57.1735	1103.83		232	23.7216	208.278			0.253196	1.00903:2.09795:0.684605:1.41909:0.463632:1	0.612973(0.454897:0.386598:0.997423)	-1991.7			
686	ENSHGLP00100026174|ENSHGLG00100019202|ENSHGLT00100026441|protein_coding|EME1|essential-ENSMODP00000026132|ENSMODG00000020900|ENSMODT00000026597|protein_coding|EME1|essential	MA	0.337098	0.697809	0.48308100000000004	9.31005e-11	1656	142.648	1513.35		450	73.4692	376.531			0.36817	1.3856:1.71119:1.0055:1.55171:0.660191:1	0.667571(0.55877:0.44575:0.998192)	-3101.87			
687	ENSHGLP00100016724|ENSHGLG00100012341|ENSHGLT00100016904|protein_coding|DDRGK1|DDRGK-ENSMODP00000006764|ENSMODG00000005470|ENSMODT00000006902|protein_coding|DDRGK1|DDRGK	MA	0.154393	0.38163800000000003	0.40455399999999997	4.07577e-05	927	69.3796	857.62		135	22.497	112.50299999999999			0.171401	0.791238:0.763235:0.665958:0.798248:0.442882:1	0.676344(0.633871:0.398387:0.996774)	-1471.17			
688	ENSHGLP00100027692|ENSHGLG00100020823|ENSHGLT00100028180|protein_coding|ZNF830|zinc-ENSMODP00000023900|ENSMODG00000019150|ENSMODT00000024324|protein_coding|ZNF830|zinc	MA	0.12924000000000002	0.23553200000000002	0.548713	0.0352959	861	58.391000000000005	802.6089999999999		103	12.0577	90.9423			0.136448	1.0886:1.23293:0.879221:1.1079:0.290863:1	0.66088(0.600694:0.385417:0.996528)	-1318.5			
689	ENSHGLP00100026023|ENSHGLG00100019087|ENSHGLT00100026289|protein_coding|TDP2|tyrosyl-DNA-ENSMODP00000014599|ENSMODG00000011653|ENSMODT00000014867|protein_coding|TDP2|tyrosyl-DNA	MA	0.22224699999999997	0.381419	0.582685	0.00463251	1023	80.9342	942.066		196	25.185	170.815			0.23484000000000002	1.22619:1.71735:0.851877:1.54356:0.57502:1	0.644737(0.520468:0.415205:0.998538)	-1766.06			
690	ENSHGLP00100026470|ENSHGLG00100019409|ENSHGLT00100026738|protein_coding-ENSMODP00000012669|ENSMODG00000010114|ENSMODT00000012899|protein_coding||RAD51	MA	0.151125	0.0960245	1.57382	0.26713000000000003	774	70.4788	703.5210000000001		100	5.9844800000000005	94.0155			0.146108	0.858775:1.2678:0.809206:1.28366:0.407631:1	0.637066(0.511583:0.401544:0.998069)	-1218.02			
691	ENSHGLP00100015959|ENSHGLG00100011778|ENSHGLT00100016135|protein_coding|DDIT4|DNA-ENSMODP00000000033|ENSMODG00000000035|ENSMODT00000000034|protein_coding|DDIT4|DNA	MA	0.0970569	0.0143613	6.75823	0.00579011	675	92.579	582.4209999999999		54	1.24091	52.7591			0.08571480000000001	0.245823:1.09403:0.200625:1.11702:0.0214652:1	0.687316(0.586283:0.480088:0.995575)	-964.628			
692	ENSHGLP00100009067|ENSHGLG00100006736|ENSHGLT00100009175|protein_coding|BCAP31|B-ENSMODP00000010317|ENSMODG00000008300|ENSMODT00000010517|protein_coding|BCAP31|B	MA	0.100138	0.142056	0.704923	0.348858	729	58.8666	670.133		69	7.6456	61.3544			0.103523	1.41123:1.44373:1.20997:1.41317:0.42504:1	0.631687(0.578189:0.316872:1)	-1073.54			
693	ENSHGLP00100018496|ENSHGLG00100013634|ENSHGLT00100018690|protein_coding|TMX1|thioredoxin-ENSMODP00000016514|ENSMODG00000013196|ENSMODT00000016818|protein_coding|TMX1|thioredoxin	MA	0.15301700000000001	0.471084	0.32482	9.084610000000001e-08	828	70.292	757.7080000000001		125	27.7693	97.2307			0.180019	2.02638:2.19156:1.6418:2.0315:0.644672:1	0.640794(0.519856:0.406137:0.99639)	-1363.95			
694	ENSHGLP00100015156|ENSHGLG00100011212|ENSHGLT00100015323|protein_coding|GSTM3|glutathione-ENSMODP00000002287|ENSMODG00000001876|ENSMODT00000002334|protein_coding|GSTM3|glutathione	MA	0.11009100000000001	0.159467	0.6903699999999999	0.250252	660	37.7644	622.236		67	5.41411	61.5859			0.112916	0.681295:0.788316:0.649164:0.793715:0.414924:1	0.594268(0.493213:0.291855:0.997738)	-993.279			
695	ENSHGLP00100012122|ENSHGLG00100008987|ENSHGLT00100012264|protein_coding|IKBKG|inhibitor-ENSMODP00000011449|ENSMODG00000009175|ENSMODT00000011669|protein_coding|IKBKG|inhibitor	MA	0.190369	0.794266	0.239679	3.3293800000000006e-14	1002	50.1734	951.827		172	31.0084	140.99200000000002			0.220608	1.63332:1.79046:1.30189:1.48467:0.440997:1	0.639801(0.638806:0.283582:0.997015)	-1644.38			
696	ENSHGLP00100013273|ENSHGLG00100009825|ENSHGLT00100013425|protein_coding|TNFSF11|TNF-ENSMODP00000018584|ENSMODG00000014856|ENSMODT00000018918|protein_coding|TNFSF11|TNF	MA	0.144683	0.347333	0.416554	0.00105328	783	47.3661	735.6339999999999		107	14.3251	92.6749			0.156942	1.43099:1.45599:1.15762:1.50145:0.330765:1	0.616412(0.473282:0.379771:0.996183)	-1243.15			
697	ENSHGLP00100004741|ENSHGLG00100003589|ENSHGLT00100004812|protein_coding|YBX3|Y-box-ENSMODP00000022758|ENSMODG00000018248|ENSMODT00000023158|protein_coding|YBX3|Y-box	MA	0.10636400000000001	0.185329	0.573919	0.10749700000000001	714	58.5276	655.472		72	9.69367	62.3063			0.11283699999999999	1.29016:0.885328:0.862351:0.984132:0.399307:1	0.693166(0.566946:0.516736:0.995816)	-1067.2			
698	ENSHGLP00100023736|ENSHGLG00100017444|ENSHGLT00100023978|protein_coding|REXO4|REX4-ENSMODP00000016034|ENSMODG00000012817|ENSMODT00000016331|protein_coding|REXO4|REX4	MA	0.275301	0.472429	0.582737	0.00400112	1227	76.1535	1150.85		273	27.8389	245.16099999999997			0.287536	1.18874:1.46791:0.945665:1.33458:0.45824:1	0.642276(0.543902:0.385366:0.997561)	-2152.32			
699	ENSHGLP00100018287|ENSHGLG00100013482|ENSHGLT00100018478|protein_coding|APTX|aprataxin-ENSMODP00000004116|ENSMODG00000003365|ENSMODT00000004202|protein_coding|APTX|aprataxin	MA	0.257069	0.611851	0.42015	1.45861e-06	1026	65.1092	960.8910000000001		223	30.9695	192.03			0.27958299999999997	1.43767:1.49456:1.14844:1.43612:0.346616:1	0.622449(0.523324:0.346939:0.997085)	-1808.26			
700	ENSHGLP00100014798|ENSHGLG00100010957|ENSHGLT00100014961|protein_coding|UBE2B|ubiquitin-ENSMODP00000017763|ENSMODG00000014209|ENSMODT00000018091|protein_coding|UBE2B|ubiquitin	MA					456	25.5121	430.48800000000006		0						0.471014:0.431944:0.486059:0.481407:0.356:1	0.633987(0.496732:0.411765:0.993464)	-503.84			
701	ENSHGLP00100021427|ENSHGLG00100015773|ENSHGLT00100021653|protein_coding|RNASEH2A|ribonuclease-ENSMODP00000008671|ENSMODG00000006997|ENSMODT00000008842|protein_coding|RNASEH2A|ribonuclease	MA	0.204174	0.254355	0.802714	0.30887600000000004	894	91.6917	802.308		156	19.4422	136.558			0.209321	0.842695:0.80802:0.71518:1.00085:0.333807:1	0.672798(0.593645:0.428094:0.996656)	-1514.32			
702	ENSHGLP00100016600|ENSHGLG00100012257|ENSHGLT00100016779|protein_coding|NME5|NME/NM23-ENSMODP00000015318|ENSMODG00000012230|ENSMODT00000015603|protein_coding|NME5|NME/NM23	MA	0.0886654	0.249085	0.355964	0.00273146	633	42.6682	590.332		57	9.6204	47.3796			0.09947869999999999	0.67769:1.72385:0.923329:1.26492:0.75157:1	0.622642(0.514151:0.356132:0.997642)	-928.1469999999999			
703	ENSHGLP00100025730|ENSHGLG00100018873|ENSHGLT00100025994|protein_coding|AQP5|aquaporin-ENSMODP00000000292|ENSMODG00000000241|ENSMODT00000000296|protein_coding|AQP5|aquaporin	MA	0.0750816	0.142898	0.52542	0.0524514	615	70.3466	544.653		48	9.47115	38.5289			0.0828387	1.02266:1.25108:0.712237:1.12386:0.0466252:1	0.651248(0.546256:0.455947:0.951542)	-863.694			
704	ENSHGLP00100021579|ENSHGLG00100015885|ENSHGLT00100021805|protein_coding|FGF10|fibroblast-ENSMODP00000025357|ENSMODG00000020271|ENSMODT00000025807|protein_coding|FGF10|fibroblast	MA	0.00677166	0.00014377700000000002	47.0983	0.457442	471	23.3556	447.644		3	0.00331966	2.99668			0.006443000000000001	9.61864:14.1626:23.4722:24.4445:0.01:1	0.597046(0.392405:0.405063:0.993671)	-521.13			
705	ENSHGLP00100023635|ENSHGLG00100017365|ENSHGLT00100023877|protein_coding|UFC1|ubiquitin-fold-ENSMODP00000006511|ENSMODG00000005282|ENSMODT00000006646|protein_coding|UFC1|ubiquitin-fold	MA	0.0296962	0.022821200000000003	1.30126	0.49931400000000004	501	50.0926	450.907		14	1.10121	12.8988			0.029008799999999998	0.231362:0.448279:0.261404:0.965301:0.01:1	0.631944(0.532738:0.369048:0.994048)	-625.548			
706	ENSHGLP00100012063|ENSHGLG00100008941|ENSHGLT00100012205|protein_coding|DERL3|derlin-ENSMODP00000024764|ENSMODG00000019845|ENSMODT00000025202|protein_coding|DERL3|derlin	MA	0.130321	0.17058099999999998	0.763987	0.32621	699	103.854	595.146		84	15.6189	68.3811			0.136303	0.921727:1.31054:0.740769:1.16998:0.270479:1	0.654558(0.589744:0.376068:0.997863)	-1094.21			
707	ENSHGLP00100000376|ENSHGLG00100000318|ENSHGLT00100000406|protein_coding|TMUB2|transmembrane-ENSMODP00000014731|ENSMODG00000011763|ENSMODT00000015003|protein_coding|TMUB2|transmembrane	MA	0.19908499999999998	0.350082	0.568681	0.00221546	945	109.984	835.0160000000001		170	31.9698	138.03			0.21665900000000002	0.847836:1.43917:0.405722:1.02575:0.339113:1	0.700949(0.642405:0.463608:0.996835)	-1598.38			
708	ENSHGLP00100022350|ENSHGLG00100016441|ENSHGLT00100022583|protein_coding|SIGMAR1|sigma-ENSMODP00000009859|ENSMODG00000007925|ENSMODT00000010051|protein_coding|SIGMAR1|sigma	MA	0.109992	0.195419	0.5628529999999999	0.050351599999999996	669	78.982	590.018		72	13.8337	58.1663			0.120077	0.873751:1.99781:1.7589:1.90388:0.731666:1	0.677827(0.578125:0.459821:0.995536)	-1030.23			
709	ENSHGLP00100002840|ENSHGLG00100002192|ENSHGLT00100002895|protein_coding|CAV1|caveolin-ENSMODP00000019745|ENSMODG00000015826|ENSMODT00000020099|protein_coding|CAV1|caveolin	MA	0.04172	0.55078	0.0757471	6.44498e-07	534	13.7338	520.266		26	6.719289999999999	19.2807			0.054812400000000004	0.689984:5.06986:1.08643:0.99097:0.0540082:1	0.588454(0.446927:0.324022:0.994413)	-690.5189999999999			
710	ENSHGLP00100014503|ENSHGLG00100010729|ENSHGLT00100014664|protein_coding|UBE2G2|ubiquitin-ENSMODP00000004167|ENSMODG00000003406|ENSMODT00000004255|protein_coding|UBE2G2|ubiquitin	MA	0.00741605	0.000149502	49.605	0.514083	450	37.7901	412.21		3	0.00553419	2.99447			0.00680582	30:21.4449:17.804:17.804:0.01:1	0.647903(0.55298:0.397351:0.993377)	-520.509			
711	ENSHGLP00100005924|ENSHGLG00100004468|ENSHGLT00100006007|protein_coding|ALKBH3|alkB-ENSMODP00000024786|ENSMODG00000019863|ENSMODT00000025225|protein_coding||alkB	MA	0.114724	0.244315	0.46957600000000005	0.0106468	684	53.7009	630.299		76	11.6716	64.3284			0.124899	2.69833:3.36334:2.57824:2.99854:0.78008:1	0.651383(0.532751:0.423581:0.997817)	-1050.7			
712	ENSHGLP00100018706|ENSHGLG00100013796|ENSHGLT00100018901|protein_coding|FBXO6|F-box-ENSMODP00000013837|ENSMODG00000011049|ENSMODT00000014090|protein_coding||F-box	MA	0.18912	0.188226	1.00475	0.9999969999999999	765	67.8074	697.193		122	10.7671	111.23299999999999			0.18904100000000001	0.733627:1.19302:0.625288:1.11324:0.316178:1	0.645833(0.537109:0.402344:0.998047)	-1276.27			
713	ENSHGLP00100013255|ENSHGLG00100009814|ENSHGLT00100013407|protein_coding|MGME1|mitochondrial-ENSMODP00000006795|ENSMODG00000005495|ENSMODT00000006933|protein_coding|MGME1|mitochondrial	MA	0.25575	0.46137100000000003	0.554326	0.00202185	1011	68.8389	942.1610000000001		215	25.0385	189.96099999999998			0.26975	0.751021:1.22669:0.592537:1.05413:0.235578:1	0.629191(0.52071:0.368343:0.998521)	-1784.86			
714	ENSHGLP00100018732|ENSHGLG00100013816|ENSHGLT00100018927|protein_coding|NTHL1|nth-ENSMODP00000020016|ENSMODG00000016038|ENSMODT00000020373|protein_coding|NTHL1|nth	MA	0.239432	0.313178	0.764522	0.189199	885	81.60300000000001	803.3969999999999		176	20.6406	155.359			0.246232	0.550192:1.99955:0.69428:1.49751:0.498347:1	0.67286(0.577703:0.444257:0.996622)	-1530.4			
715	ENSHGLP00100006507|ENSHGLG00100004877|ENSHGLT00100006594|protein_coding|LAMP2|lysosomal-ENSMODP00000038160|ENSMODG00000010311|ENSMODT00000039760|protein_coding|LAMP2|lysosomal	MA	0.35427800000000004	0.431497	0.8210430000000001	0.265829	1230	91.2133	1138.79		324	28.7984	295.202			0.360004	1.02686:1.56514:0.718264:1.82307:0.256018:1	0.615166(0.463504:0.384428:0.997567)	-2259.54			
716	ENSHGLP00100023934|ENSHGLG00100017579|ENSHGLT00100024178|protein_coding|PRDX2|peroxiredoxin-ENSMODP00000008649|ENSMODG00000006978|ENSMODT00000008820|protein_coding|PRDX2|peroxiredoxin	MA	0.104951	0.045572800000000004	2.30293	0.214583	594	57.125	536.875		53	2.34063	50.6594			0.0992405	0.45851:1.89476:0.215268:1.52289:0.0172041:1	0.648241(0.562814:0.386935:0.994975)	-852.1360000000001			
717	ENSHGLP00100009349|ENSHGLG00100006931|ENSHGLT00100009459|protein_coding|FANCE|FA-ENSMODP00000017215|ENSMODG00000013771|ENSMODT00000017534|protein_coding||FA	MA	0.374946	0.610711	0.61395	5.99856e-06	1620	177.637	1442.36		462	77.1916	384.80800000000005			0.400798	0.938857:2.10562:0.200029:1.02013:0.560938:1	0.707948(0.641405:0.484288:0.998152)	-3087.59			
718	ENSHGLP00100020678|ENSHGLG00100015239|ENSHGLT00100020899|protein_coding|FZD4|frizzled-ENSMODP00000013160|ENSMODG00000010505|ENSMODT00000013402|protein_coding|FZD1|frizzled	MA	0.45289799999999997	0.6744479999999999	0.671508	0.00014884700000000002	1497	160.005	1336.99		478	72.3027	405.69699999999995			0.476578	0.410408:0.967727:0.360105:1.12638:0.135088:1	0.644667(0.5:0.436:0.998)	-2922.25			
719	ENSHGLP00100017471|ENSHGLG00100012888|ENSHGLT00100017656|protein_coding|HRAS|HRas-ENSMODP00000020698|ENSMODG00000016580|ENSMODT00000021065|protein_coding|HRAS|HRas	MA	0.00988659	0.00020575700000000002	48.0498	0.578381	450	43.1963	406.80400000000003		4	0.00882005	3.9911800000000004			0.00895731	5.392:8.47559:13.5588:16.7424:0.01:1	0.632222(0.543333:0.353333:1)	-514.165			
720	ENSHGLP00100015768|ENSHGLG00100011640|ENSHGLT00100015942|protein_coding|XRCC3|X-ray-ENSMODP00000041063|ENSMODG00000013528|ENSMODT00000044173|protein_coding|XRCC3|X-ray	MA	0.259832	0.48143	0.539708	0.00012291	957	102.162	854.8380000000001		212	38.4336	173.56599999999997			0.283488	0.856804:1.98088:0.369478:1.12809:0.144576:1	0.683854(0.620313:0.432812:0.998437)	-1699.78			
721	ENSHGLP00100018478|ENSHGLG00100013620|ENSHGLT00100018671|protein_coding|FBXO2|F-box-ENSMODP00000032116|ENSMODG00000011053|ENSMODT00000033692|protein_coding|FBXO2|F-box	MA	0.201799	0.168977	1.19424	0.6333340000000001	795	81.2191	713.7810000000001		129	11.2219	117.77799999999999			0.198446	0.563261:0.544702:0.478487:0.645703:0.24646:1	0.669173(0.620301:0.390977:0.996241)	-1324.51			
722	ENSHGLP00100017593|ENSHGLG00100012972|ENSHGLT00100017779|protein_coding|RNF5|ring-ENSMODP00000018617|ENSMODG00000014886|ENSMODT00000018952|protein_coding|RNF5|ring	MA	0.0634219	0.16911600000000002	0.375021	0.0217707	540	49.5876	490.412		36	7.6451199999999995	28.3549			0.07312769999999999	1.31421:2.26221:1.09979:1.27847:0.203433:1	0.702578(0.593923:0.519337:0.994475)	-761.075			
