	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
842	ENSHGLP00100026331|ENSHGLG00100019318|ENSHGLT00100026599|protein_coding|ADORA1|adenosine-ENSMODP00000035754|ENSMODG00000001023|ENSMODT00000037338|protein_coding|ADORA1|adenosine	MA	0.203461	0.225556	0.9020450000000001	0.5593199999999999	966	90.8235	875.177		167	17.2305	149.77			0.205538	1.16562:1.55723:1.11632:1.49552:0.704695:1	0.625903(0.503096:0.377709:0.996904)	-1641.29			
843	ENSHGLP00100020351|ENSHGLG00100015007|ENSHGLT00100020566|protein_coding|SERPINF2|serpin-ENSMODP00000012867|ENSMODG00000010263|ENSMODT00000013102|protein_coding|SERPINF2|serpin	MA	0.292877	0.472654	0.619644	0.00145041	1230	110.825	1119.18		293	40.3718	252.628			0.309075	1.10948:1.56519:0.690581:1.33551:0.445622:1	0.641057(0.573171:0.35:1)	-2238.88			
844	ENSHGLP00100003541|ENSHGLG00100002696|ENSHGLT00100003601|protein_coding|RWDD3|RWD-ENSMODP00000005266|ENSMODG00000004278|ENSMODT00000005380|protein_coding|RWDD3|RWD	MA	0.15618800000000002	0.228581	0.683297	0.144049	801	69.7321	731.268		111	13.5936	97.4064			0.162491	2.75229:3.03418:2.00519:2.87697:0.228329:1	0.623134(0.539179:0.33209:0.998134)	-1268.18			
845	ENSHGLP00100004646|ENSHGLG00100003509|ENSHGLT00100004715|protein_coding|DUOXA2|dual-ENSMODP00000022035|ENSMODG00000017671|ENSMODT00000022422|protein_coding|DUOXA2|dual	MA	0.209603	0.349788	0.599228	0.0062576	957	99.4503	857.55		178	28.8629	149.137			0.224171	1.0358:2.9282:1.35918:1.6672:0.490369:1	0.670312(0.576562:0.4375:0.996875)	-1666.11			
846	ENSHGLP00100020211|ENSHGLG00100014905|ENSHGLT00100020425|protein_coding|CASP9|caspase-ENSMODP00000031781|ENSMODG00000003612|ENSMODT00000033356|protein_coding|CASP9|caspase	MA	0.295011	0.28071999999999997	1.05091	0.817602	1197	117.794	1079.21		274	25.7804	248.22			0.293604	0.714153:1.31058:0.423078:1.44838:0.348354:1	0.665(0.5475:0.45:0.9975)	-2150.5			
847	ENSHGLP00100001070|ENSHGLG00100000857|ENSHGLT00100001104|protein_coding|FBXO5|F-box-ENSMODP00000010569|ENSMODG00000008501|ENSMODT00000010775|protein_coding|FBXO5|F-box	MA	0.239081	0.5257149999999999	0.454772	0.00011083	1161	57.1735	1103.83		232	23.7216	208.278			0.253196	1.00903:2.09795:0.684605:1.41909:0.463632:1	0.612973(0.454897:0.386598:0.997423)	-1991.7			
848	ENSHGLP00100007856|ENSHGLG00100005849|ENSHGLT00100007953|protein_coding-ENSMODP00000036025|ENSMODG00000024881|ENSMODT00000037614|protein_coding||interferon-induced	MA	0.359683	0.699746	0.51402	3.34334e-06	1401	84.1273	1316.87		381	42.1175	338.88300000000004			0.380103	2.68704:3.29637:2.00343:2.87687:0.839163:1	0.610755(0.520299:0.314103:0.997863)	-2601.77			
849	ENSHGLP00100009067|ENSHGLG00100006736|ENSHGLT00100009175|protein_coding|BCAP31|B-ENSMODP00000010317|ENSMODG00000008300|ENSMODT00000010517|protein_coding|BCAP31|B	MA	0.100138	0.142056	0.704923	0.348858	729	58.8666	670.133		69	7.6456	61.3544			0.103523	1.41123:1.44373:1.20997:1.41317:0.42504:1	0.631687(0.578189:0.316872:1)	-1073.54			
850	ENSHGLP00100000562|ENSHGLG00100000474|ENSHGLT00100000593|protein_coding|FGF9|fibroblast-ENSMODP00000010362|ENSMODG00000008336|ENSMODT00000010562|protein_coding|FGF9|fibroblast	MA	0.0280235	0.00056047	50.0	0.42933699999999997	528	46.5111	481.48900000000003		13	0.0250672	12.9749			0.0256043	0.252247:0.533221:0.242941:0.551816:0.01:1	0.648776(0.564972:0.384181:0.997175)	-647.4209999999999			
851	ENSHGLP00100025759|ENSHGLG00100018895|ENSHGLT00100026023|protein_coding|LBP|lipopolysaccharide-ENSMODP00000000214|ENSMODG00000000183|ENSMODT00000000218|protein_coding|LBP|lipopolysaccharide-binding	MA	0.375654	0.399512	0.9402809999999999	0.6299239999999999	1443	150.112	1292.89		398	43.7437	354.256			0.378136	0.901827:1.51186:0.529576:1.59739:0.324086:1	0.631397(0.536307:0.359959:0.997925)	-2696.4			
852	ENSHGLP00100010465|ENSHGLG00100007778|ENSHGLT00100010589|protein_coding|BRCC3|BRCA1/BRCA2-containing-ENSMODP00000027214|ENSMODG00000016487|ENSMODT00000028744|protein_coding|BRCC3|BRCA1/BRCA2-containing	MA	0.163666	0.401287	0.407853	2.1968e-05	873	72.5021	800.498		135	24.5316	110.46799999999999			0.1834	1.03132:2.02009:1.25294:1.84332:0.753518:1	0.644406(0.571918:0.364726:0.996575)	-1414.35			
853	ENSHGLP00100008059|ENSHGLG00100005995|ENSHGLT00100008158|protein_coding|HOXA7|homeobox-ENSMODP00000032319|ENSMODG00000000469|ENSMODT00000033898|protein_coding|HOXA7|homeobox	MA	0.0939596	0.0914803	1.0271	0.785354	678	50.1041	627.896		58	4.18125	53.8187			0.0937764	0.426325:1.0177:0.458245:1.06284:0.155619:1	0.660793(0.506608:0.480176:0.995595)	-975.32			
854	ENSHGLP00100013887|ENSHGLG00100010276|ENSHGLT00100014042|protein_coding|DNASE1|deoxyribonuclease-ENSMODP00000020496|ENSMODG00000016406|ENSMODT00000020859|protein_coding|DNASE1|deoxyribonuclease	MA	0.163874	0.19936199999999998	0.821995	0.489397	846	74.8317	771.168		122	12.8815	109.119			0.16701300000000002	1.09489:1.72464:0.769909:1.53103:0.469735:1	0.648999(0.538869:0.409894:0.998233)	-1372.8			
855	ENSHGLP00100013273|ENSHGLG00100009825|ENSHGLT00100013425|protein_coding|TNFSF11|TNF-ENSMODP00000018584|ENSMODG00000014856|ENSMODT00000018918|protein_coding|TNFSF11|TNF	MA	0.144683	0.347333	0.416554	0.00105328	783	47.3661	735.6339999999999		107	14.3251	92.6749			0.156942	1.43099:1.45599:1.15762:1.50145:0.330765:1	0.616412(0.473282:0.379771:0.996183)	-1243.15			
856	ENSHGLP00100004741|ENSHGLG00100003589|ENSHGLT00100004812|protein_coding|YBX3|Y-box-ENSMODP00000022758|ENSMODG00000018248|ENSMODT00000023158|protein_coding|YBX3|Y-box	MA	0.10636400000000001	0.185329	0.573919	0.10749700000000001	714	58.5276	655.472		72	9.69367	62.3063			0.11283699999999999	1.29016:0.885328:0.862351:0.984132:0.399307:1	0.693166(0.566946:0.516736:0.995816)	-1067.2			
857	ENSHGLP00100016600|ENSHGLG00100012257|ENSHGLT00100016779|protein_coding|NME5|NME/NM23-ENSMODP00000015318|ENSMODG00000012230|ENSMODT00000015603|protein_coding|NME5|NME/NM23	MA	0.0886654	0.249085	0.355964	0.00273146	633	42.6682	590.332		57	9.6204	47.3796			0.09947869999999999	0.67769:1.72385:0.923329:1.26492:0.75157:1	0.622642(0.514151:0.356132:0.997642)	-928.1469999999999			
858	ENSHGLP00100000852|ENSHGLG00100000699|ENSHGLT00100000884|protein_coding|GHRHR|growth-ENSMODP00000026100|ENSMODG00000020873|ENSMODT00000026565|protein_coding|GHRHR|growth	MA	0.273679	0.31788299999999997	0.860942	0.30635	1086	128.056	957.944		239	32.122	206.878			0.278891	0.968215:1.87289:0.382434:1.64729:0.461214:1	0.661602(0.542818:0.441989:1)	-1947.52			
859	ENSHGLP00100021579|ENSHGLG00100015885|ENSHGLT00100021805|protein_coding|FGF10|fibroblast-ENSMODP00000025357|ENSMODG00000020271|ENSMODT00000025807|protein_coding|FGF10|fibroblast	MA	0.00677166	0.00014377700000000002	47.0983	0.457442	471	23.3556	447.644		3	0.00331966	2.99668			0.006443000000000001	9.61864:14.1626:23.4722:24.4445:0.01:1	0.597046(0.392405:0.405063:0.993671)	-521.13			
860	ENSHGLP00100016510|ENSHGLG00100012189|ENSHGLT00100016689|protein_coding|IDO1|indoleamine-ENSMODP00000013171|ENSMODG00000010517|ENSMODT00000013413|protein_coding|IDO1|Monodelphis	MA	0.335948	0.274252	1.22496	0.294231	1203	108.02	1094.98		300	22.3594	277.64099999999996			0.330408	1.02846:2.01011:0.575505:1.74002:0.332582:1	0.639718(0.557214:0.363184:0.998756)	-2181.74			
861	ENSHGLP00100023421|ENSHGLG00100017217|ENSHGLT00100023662|protein_coding|MYL2|myosin-ENSMODP00000014371|ENSMODG00000011495|ENSMODT00000014637|protein_coding|MYL2|myosin	MA	0.021152900000000002	0.290466	0.07282380000000001	0.00106996	498	9.72251	488.277		12	2.57659	9.42341			0.026410700000000002	0.380377:2.79493:0.277239:0.309331:0.01:1	0.60978(0.532934:0.302395:0.994012)	-591.901			
862	ENSHGLP00100021978|ENSHGLG00100016180|ENSHGLT00100022206|protein_coding|SPI1|Spi-1-ENSMODP00000024837|ENSMODG00000019909|ENSMODT00000025278|protein_coding|SPI1|Spi-1	MA	0.13677999999999998	0.381783	0.358267	5.07967e-05	762	53.2348	708.765		101	17.5045	83.4955			0.153897	0.790122:0.761483:0.633106:0.767667:0.331354:1	0.660784(0.582353:0.401961:0.998039)	-1216.28			
863	ENSHGLP00100015170|ENSHGLG00100011219|ENSHGLT00100015337|protein_coding|C8B|complement-ENSMODP00000037028|ENSMODG00000003403|ENSMODT00000038626|protein_coding||complement	MA	0.493858	0.9819760000000001	0.502923	1.20016e-10	1743	107.26100000000001	1635.74		586	67.5923	518.408			0.523896	0.763498:0.798164:0.65597:0.834413:0.287581:1	0.631443(0.474227:0.421821:0.998282)	-3434.4			
864	ENSHGLP00100020392|ENSHGLG00100015034|ENSHGLT00100020607|protein_coding||somatotropin-ENSMODP00000012310|ENSMODG00000009833|ENSMODT00000012535|protein_coding|GH1|Monodelphis	MA	0.09805169999999999	0.174798	0.560944	0.07169980000000001	645	63.4913	581.509		62	10.1016	51.8984			0.10560599999999999	3.44257:3.6176:2.87885:3.41089:0.581139:1	0.646605(0.546296:0.398148:0.99537)	-968.0269999999999			
865	ENSHGLP00100025843|ENSHGLG00100018954|ENSHGLT00100026109|protein_coding|GATA1|GATA-ENSMODP00000012647|ENSMODG00000010099|ENSMODT00000012877|protein_coding|GATA1|erythroid	MA	0.21126599999999998	0.10537300000000001	2.00494	0.00437712	1119	149.665	969.335		185	13.2281	171.77200000000002			0.197103	0.369536:1.34601:0.0176884:1.73285:0.214496:1	0.718806(0.570856:0.588235:0.997326)	-1804.8			
866	ENSHGLP00100001987|ENSHGLG00100001552|ENSHGLT00100002032|protein_coding|LRRC19|leucine-ENSMODP00000005233|ENSMODG00000004246|ENSMODT00000005346|protein_coding|LRRC19|leucine	MA	0.27187100000000003	0.376544	0.722018	0.171216	1101	53.5087	1047.49		238	15.7259	222.274			0.276958	1.53387:1.52208:1.24473:1.57704:0.457375:1	0.576087(0.434783:0.296196:0.997283)	-1928.05			
867	ENSHGLP00100012063|ENSHGLG00100008941|ENSHGLT00100012205|protein_coding|DERL3|derlin-ENSMODP00000024764|ENSMODG00000019845|ENSMODT00000025202|protein_coding|DERL3|derlin	MA	0.130321	0.17058099999999998	0.763987	0.32621	699	103.854	595.146		84	15.6189	68.3811			0.136303	0.921727:1.31054:0.740769:1.16998:0.270479:1	0.654558(0.589744:0.376068:0.997863)	-1094.21			
868	ENSHGLP00100011518|ENSHGLG00100008544|ENSHGLT00100011652|protein_coding|PTN|pleiotrophin-ENSMODP00000017389|ENSMODG00000013899|ENSMODT00000017710|protein_coding|PTN|pleiotrophin	MA	0.0295651	0.146743	0.201476	0.00182567	501	29.3036	471.69599999999997		17	4.00646	12.9935			0.036418900000000004	2.99665:1.71737:1.19881:1.54728:0.01:1	0.632937(0.47619:0.428571:0.994048)	-634.57			
869	ENSHGLP00100002840|ENSHGLG00100002192|ENSHGLT00100002895|protein_coding|CAV1|caveolin-ENSMODP00000019745|ENSMODG00000015826|ENSMODT00000020099|protein_coding|CAV1|caveolin	MA	0.04172	0.55078	0.0757471	6.44498e-07	534	13.7338	520.266		26	6.719289999999999	19.2807			0.054812400000000004	0.689984:5.06986:1.08643:0.99097:0.0540082:1	0.588454(0.446927:0.324022:0.994413)	-690.5189999999999			
870	ENSHGLP00100021561|ENSHGLG00100015867|ENSHGLT00100021787|protein_coding|NFKBIL1|NFKB-ENSMODP00000019691|ENSMODG00000015785|ENSMODT00000020045|protein_coding|NFKBIL1|NFKB	MA	0.23203200000000002	1.1051799999999998	0.20995	2.48632e-28	1023	66.7783	956.222		220	54.9129	165.08700000000002			0.289028	0.918424:2.94751:0.652235:0.999251:0.386358:1	0.704191(0.612573:0.502924:0.997076)	-1791.76			
871	ENSHGLP00100006952|ENSHGLG00100005215|ENSHGLT00100007044|protein_coding|METRNL|meteorin-ENSMODP00000009207|ENSMODG00000007419|ENSMODT00000009388|protein_coding|METRNL|meteorin	MA	0.18472	0.458322	0.403035	6.2937e-06	834	69.9328	764.067		143	26.4646	116.535			0.20766199999999999	1.91058:2.10959:1.39367:1.72934:0.261565:1	0.656511(0.541219:0.4319:0.996416)	-1398.76			
872	ENSHGLP00100024923|ENSHGLG00100018297|ENSHGLT00100025178|protein_coding|LAMP1|lysosomal-ENSMODP00000004771|ENSMODG00000003894|ENSMODT00000004874|protein_coding|LAMP1|lysosomal	MA	0.301925	0.495829	0.608928	0.00162203	1224	104.04899999999999	1119.95		293	38.7859	254.21400000000003			0.31840799999999997	0.695801:1.9553:0.238106:1.53488:0.284186:1	0.654442(0.498778:0.466993:0.997555)	-2176.13			
873	ENSHGLP00100020521|ENSHGLG00100015118|ENSHGLT00100020737|protein_coding|DNASE2|deoxyribonuclease-ENSMODP00000014359|ENSMODG00000011483|ENSMODT00000014625|protein_coding|DNASE2|deoxyribonuclease	MA	0.29558	0.296221	0.9978370000000001	1.0	1044	107.719	936.2810000000001		240	24.8111	215.18900000000002			0.295646	0.959806:1.96137:0.740692:1.9375:0.405741:1	0.682904(0.570201:0.479943:0.998567)	-1904.44			
874	ENSHGLP00100013711|ENSHGLG00100010138|ENSHGLT00100013866|protein_coding|PDCD2|programmed-ENSMODP00000006772|ENSMODG00000005477|ENSMODT00000006910|protein_coding|PDCD2|programmed	MA	0.148133	0.608648	0.243381	7.496429999999999e-10	732	46.8663	685.1339999999999		107	23.4754	83.5246			0.177618	1.87894:1.92077:1.73665:1.93752:0.701299:1	0.642857(0.542857:0.389796:0.995918)	-1182.74			
875	ENSHGLP00100006203|ENSHGLG00100004664|ENSHGLT00100006290|protein_coding|TLE5|TLE-ENSMODP00000023888|ENSMODG00000019140|ENSMODT00000024312|protein_coding|TLE5|TLE	MA	0.00687714	0.00016425400000000002	41.8688	0.507424	474	37.8241	436.176		3	0.00620067	2.9938			0.00634147	8.09185:12.3743:21.8281:23.6304:0.01:1	0.644654(0.600629:0.339623:0.993711)	-531.2869999999999			
876	ENSHGLP00100019647|ENSHGLG00100014487|ENSHGLT00100019854|protein_coding|CASP8|caspase-ENSMODP00000018969|ENSMODG00000015183|ENSMODT00000019311|protein_coding|CASP8|caspase-8	MA	0.346788	0.29839899999999997	1.16216	0.439425	1326	85.0896	1240.91		336	18.7202	317.28			0.343683	0.452682:1.35241:0.418231:1.15703:0.329089:1	0.612867(0.513544:0.327314:0.997743)	-2406.79			
877	ENSHGLP00100014503|ENSHGLG00100010729|ENSHGLT00100014664|protein_coding|UBE2G2|ubiquitin-ENSMODP00000004167|ENSMODG00000003406|ENSMODT00000004255|protein_coding|UBE2G2|ubiquitin	MA	0.00741605	0.000149502	49.605	0.514083	450	37.7901	412.21		3	0.00553419	2.99447			0.00680582	30:21.4449:17.804:17.804:0.01:1	0.647903(0.55298:0.397351:0.993377)	-520.509			
878	ENSHGLP00100010753|ENSHGLG00100007986|ENSHGLT00100010879|protein_coding|LMO1|LIM-ENSMODP00000009159|ENSMODG00000007385|ENSMODT00000009340|protein_coding|LMO1|LIM	MA	0.00516792	0.000103358	50.0	0.494486	435	48.977	386.023		2	0.00506219	1.9949400000000002			0.0045977	0.01:0.01:5.54656:7.60365:0.01:1	0.614155(0.472603:0.376712:0.993151)	-495.602			
879	ENSHGLP00100013893|ENSHGLG00100010281|ENSHGLT00100014048|protein_coding|VSIR|V-set-ENSMODP00000000387|ENSMODG00000000324|ENSMODT00000000395|protein_coding|VSIR|V-set	MA	0.19597699999999998	0.574141	0.34134000000000003	2.1699e-10	921	83.9171	837.0830000000001		174	39.5014	134.499			0.23043400000000003	1.47673:1.624:1.20357:1.51419:0.71318:1	0.687229(0.605519:0.459416:0.996753)	-1597.18			
880	ENSHGLP00100019708|ENSHGLG00100014531|ENSHGLT00100019916|protein_coding|RPS19|ribosomal-ENSMODP00000012609|ENSMODG00000010067|ENSMODT00000012838|protein_coding|RPS19|ribosomal	MA					435	34.0025	400.99699999999996		0						0.496017:0.46622:0.512831:0.504642:0.381106:1	0.666667(0.582192:0.424658:0.993151)	-476.43199999999996			
881	ENSHGLP00100023934|ENSHGLG00100017579|ENSHGLT00100024178|protein_coding|PRDX2|peroxiredoxin-ENSMODP00000008649|ENSMODG00000006978|ENSMODT00000008820|protein_coding|PRDX2|peroxiredoxin	MA	0.104951	0.045572800000000004	2.30293	0.214583	594	57.125	536.875		53	2.34063	50.6594			0.0992405	0.45851:1.89476:0.215268:1.52289:0.0172041:1	0.648241(0.562814:0.386935:0.994975)	-852.1360000000001			
882	ENSHGLP00100017106|ENSHGLG00100012611|ENSHGLT00100017289|protein_coding|PDGFA|platelet-ENSMODP00000010591|ENSMODG00000008517|ENSMODT00000010797|protein_coding|PDGFA|platelet	MA	0.08566339999999999	0.42358999999999997	0.202232	1.52311e-07	597	41.9736	555.026		57	15.5138	41.4862			0.109422	1.86461:1.31361:0.962674:1.19154:0.320678:1	0.646667(0.5075:0.4375:0.995)	-883.574			
883	ENSHGLP00100020678|ENSHGLG00100015239|ENSHGLT00100020899|protein_coding|FZD4|frizzled-ENSMODP00000013160|ENSMODG00000010505|ENSMODT00000013402|protein_coding|FZD1|frizzled	MA	0.45289799999999997	0.6744479999999999	0.671508	0.00014884700000000002	1497	160.005	1336.99		478	72.3027	405.69699999999995			0.476578	0.410408:0.967727:0.360105:1.12638:0.135088:1	0.644667(0.5:0.436:0.998)	-2922.25			
884	ENSHGLP00100017471|ENSHGLG00100012888|ENSHGLT00100017656|protein_coding|HRAS|HRas-ENSMODP00000020698|ENSMODG00000016580|ENSMODT00000021065|protein_coding|HRAS|HRas	MA	0.00988659	0.00020575700000000002	48.0498	0.578381	450	43.1963	406.80400000000003		4	0.00882005	3.9911800000000004			0.00895731	5.392:8.47559:13.5588:16.7424:0.01:1	0.632222(0.543333:0.353333:1)	-514.165			
885	ENSHGLP00100009523|ENSHGLG00100007060|ENSHGLT00100009633|protein_coding|FNDC4|fibronectin-ENSMODP00000019484|ENSMODG00000015610|ENSMODT00000019833|protein_coding|FNDC4|fibronectin	MA	0.06123330000000001	0.185088	0.330833	0.00690128	558	37.4905	520.509		36	6.436380000000001	29.5636			0.0695547	1.56415:2.0524:1.32241:1.33025:0.510095:1	0.670232(0.534759:0.481283:0.994652)	-767.195			
886	ENSHGLP00100002599|ENSHGLG00100002032|ENSHGLT00100002653|protein_coding|BAX|BCL2-ENSMODP00000017160|ENSMODG00000013726|ENSMODT00000017479|protein_coding|BAX|BCL2	MA	0.0858259	0.033098699999999995	2.5930299999999997	0.101773	573	80.768	492.23199999999997		42	2.4995700000000003	39.5004			0.0783937	0.891292:1.75802:0.531736:2.00352:0.01:1	0.667535(0.557292:0.450521:0.994792)	-806.01			
887	ENSHGLP00100006077|ENSHGLG00100004573|ENSHGLT00100006161|protein_coding-ENSMODP00000025122|ENSMODG00000020104|ENSMODT00000025567|protein_coding|SERPING1|serpin	MA	0.286722	0.154705	1.8533400000000002	0.00756131	1149	113.34299999999999	1035.66		246	13.7165	232.28400000000002			0.27369899999999997	0.607623:1.95987:0.311841:1.45923:0.157638:1	0.644038(0.550914:0.381201:1)	-2009.7			
888	ENSHGLP00100024574|ENSHGLG00100018049|ENSHGLT00100024826|protein_coding|BCL10|BCL10-ENSMODP00000000353|ENSMODG00000000299|ENSMODT00000000360|protein_coding|BCL10|BCL10	MA	0.127936	0.27018200000000003	0.47351800000000005	0.00698529	690	46.4481	643.552		84	11.11	72.89			0.137511	0.963824:1.10538:0.892839:0.95378:0.46073:1	0.645743(0.530303:0.411255:0.995671)	-1077.16			
889	ENSHGLP00100011529|ENSHGLG00100008552|ENSHGLT00100011663|protein_coding|BCL2L11|BCL2-ENSMODP00000008328|ENSMODG00000006716|ENSMODT00000008494|protein_coding|BCL2L11|BCL2	MA	0.07916619999999999	0.134149	0.590134	0.17158800000000002	585	55.2226	529.7769999999999		45	6.75528	38.2447			0.0843565	0.766281:1.10333:0.861225:1.17659:0.307671:1	0.685374(0.530612:0.530612:0.994898)	-837.73			
890	ENSHGLP00100004082|ENSHGLG00100003108|ENSHGLT00100004147|protein_coding|BCL2|BCL2-ENSMODP00000006458|ENSMODG00000005242|ENSMODT00000006593|protein_coding|BCL2|BCL2	MA	0.131237	0.279031	0.470333	0.00128248	657	83.3399	573.66		85	20.0591	64.9409			0.14998499999999998	1.69274:1.04426:0.507172:1.45243:0.215189:1	0.701515(0.597727:0.509091:0.997727)	-1033.6			
891	ENSHGLP00100022897|ENSHGLG00100016839|ENSHGLT00100023136|protein_coding|KITLG|KIT-ENSMODP00000025669|ENSMODG00000020515|ENSMODT00000026126|protein_coding|KITLG|KIT	MA	0.193938	0.27549	0.703975	0.166377	801	49.4818	751.518		134	11.460999999999999	122.539			0.198976	0.931168:1.05652:0.744907:1.04977:0.285096:1	0.600746(0.470149:0.335821:0.996269)	-1322.36			
892	ENSHGLP00100011369|ENSHGLG00100008449|ENSHGLT00100011503|protein_coding|DUSP22|dual-ENSMODP00000010425|ENSMODG00000008388|ENSMODT00000010628|protein_coding|DUSP22|dual	MA	0.052647	0.380156	0.138488	2.1141700000000002e-08	531	38.8038	492.19599999999997		37	13.4223	23.5777			0.0765803	3.05058:4.01911:3.04329:3.05845:0.596516:1	0.642322(0.550562:0.379213:0.997191)	-745.444			
893	ENSHGLP00100019987|ENSHGLG00100014734|ENSHGLT00100020199|protein_coding|BST1|bone-ENSMODP00000001210|ENSMODG00000001017|ENSMODT00000001235|protein_coding|BST1|bone	MA	0.210506	0.713955	0.29484499999999997	5.85623e-10	765	47.9638	717.0360000000001		148	27.3679	120.632			0.242071	2.16285:2.2398:1.99989:2.15929:0.785609:1	0.633987(0.496078:0.405882:1)	-1328.08			
894	ENSHGLP00100002572|ENSHGLG00100002006|ENSHGLT00100002626|protein_coding|LAMTOR1|late-ENSMODP00000010045|ENSMODG00000008074|ENSMODT00000010238|protein_coding|LAMTOR1|late	MA	0.043735500000000004	0.176833	0.247327	0.000656915	483	42.5517	440.44800000000004		25	7.022360000000001	17.9776			0.055461199999999995	4.6439:4.82951:5.46359:5.66762:1.9884:1	0.671811(0.583333:0.438272:0.993827)	-646.674			
895	ENSHGLP00100004846|ENSHGLG00100003674|ENSHGLT00100004918|protein_coding|PDGFB|platelet-ENSMODP00000011942|ENSMODG00000009558|ENSMODT00000012166|protein_coding|PDGFB|platelet	MA	0.160451	0.212746	0.7541869999999999	0.28175500000000003	705	69.8774	635.123		101	12.8582	88.1418			0.165634	0.731211:1.09322:0.625824:1.27961:0.375649:1	0.660311(0.529661:0.455508:0.995763)	-1135.68			
896	ENSHGLP00100022547|ENSHGLG00100016581|ENSHGLT00100022781|protein_coding|TNFAIP8L2|TNF-ENSMODP00000028908|ENSMODG00000023206|ENSMODT00000030485|protein_coding|TNFAIP8L2|TNF	MA	0.0814622	0.10395499999999999	0.783632	0.41226499999999994	552	54.1741	497.82599999999996		43	5.2432	37.7568			0.0836696	1.36561:1.88545:1.12784:1.5486:0.196052:1	0.654054(0.591892:0.375676:0.994595)	-789.6360000000001			
897	ENSHGLP00100021675|ENSHGLG00100015953|ENSHGLT00100021901|protein_coding|RNASEH2B|ribonuclease-ENSMODP00000013504|ENSMODG00000010775|ENSMODT00000013750|protein_coding|RNASEH2B|ribonuclease	MA	0.21516300000000002	0.859577	0.250313	5.44362e-15	870	48.2728	821.727		174	33.0737	140.92600000000002			0.250919	1.78285:1.97633:1.57842:1.6701:0.80138:1	0.609393(0.510309:0.319588:0.998282)	-1508.6			
898	ENSHGLP00100022486|ENSHGLG00100016537|ENSHGLT00100022719|protein_coding|MYOD1|myogenic-ENSMODP00000008362|ENSMODG00000006749|ENSMODT00000008529|protein_coding|MYOD1|myogenic	MA	0.14949300000000001	0.310654	0.48122	0.00307531	792	69.4566	722.543		110	18.3149	91.6851			0.163627	2.35954:2.22662:1.85443:2.34909:0.733488:1	0.713208(0.620755:0.522642:0.996226)	-1254.41			
899	ENSHGLP00100024288|ENSHGLG00100017835|ENSHGLT00100024536|protein_coding|DNAJB2|DnaJ-ENSMODP00000019049|ENSMODG00000015249|ENSMODT00000019392|protein_coding|DNAJB2|DnaJ	MA	0.23918899999999998	0.470026	0.508884	0.000747985	927	67.4664	859.534		186	24.8554	161.145			0.25598899999999997	0.695043:0.734194:0.65418:0.778628:0.378012:1	0.674194(0.554839:0.470968:0.996774)	-1609.21			
900	ENSHGLP00100022964|ENSHGLG00100016890|ENSHGLT00100023204|protein_coding|PARK7|Parkinsonism-ENSMODP00000011989|ENSMODG00000009595|ENSMODT00000012213|protein_coding|PARK7|Parkinsonism	MA	0.12122899999999999	0.104245	1.1629200000000002	0.684381	567	72.7843	494.216		61	6.8567	54.1433			0.119049	0.628705:1.54867:0.428249:1.70546:0.282035:1	0.674561(0.613158:0.415789:0.994737)	-840.56			
901	ENSHGLP00100006267|ENSHGLG00100004711|ENSHGLT00100006354|protein_coding-ENSMODP00000026299|ENSMODG00000021030|ENSMODT00000026767|protein_coding||crystallin	MA	0.08249580000000001	0.130699	0.6311899999999999	0.331086	519	39.7923	479.208		41	4.76675	36.2332			0.08619149999999999	1.07708:1.27669:1.00491:1.4706:0.31578:1	0.636973(0.511494:0.405172:0.994253)	-740.8510000000001			
902	ENSHGLP00100011305|ENSHGLG00100008400|ENSHGLT00100011438|protein_coding|N6AMT1|N-6-ENSMODP00000026263|ENSMODG00000020997|ENSMODT00000026730|protein_coding|N6AMT1|N-6	MA	0.134143	0.380521	0.352525	3.77447e-05	612	62.6813	549.319		84	20.5408	63.4592			0.159378	0.776007:2.66031:1.15219:1.59601:0.414881:1	0.68374(0.62439:0.429268:0.997561)	-977.55			
903	ENSHGLP00100025214|ENSHGLG00100018498|ENSHGLT00100025471|protein_coding|ADIPOQ|adiponectin,-ENSMODP00000016761|ENSMODG00000013406|ENSMODT00000017073|protein_coding|ADIPOQ|adiponectin,	MA	0.20331400000000002	0.21274899999999997	0.955657	0.8541620000000001	735	56.3202	678.68		125	9.9872	115.01299999999999			0.204037	0.679433:0.609224:0.526784:0.702456:0.295282:1	0.674119(0.607724:0.418699:0.995935)	-1244.15			
904	ENSHGLP00100010384|ENSHGLG00100007725|ENSHGLT00100010508|protein_coding||eukaryotic-ENSMODP00000012562|ENSMODG00000010030|ENSMODT00000012790|protein_coding||eukaryotic	MA	0.0719884	0.27528	0.261509	0.00326085	522	21.6054	500.395		39	5.52665	33.4734			0.0804026	0.478967:2.17754:0.683439:0.788242:0.805625:1	0.619048(0.54:0.322857:0.994286)	-735.217			
