	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
401	ENSEEUP00000003201|ENSEEUG00000003520|ENSEEUT00000003512|protein_coding|HPSE|heparanase-ENSPCAP00000015156|ENSPCAG00000016168|ENSPCAT00000016194|protein_coding|HPSE|heparanase	MA	0.139233	0.39869899999999997	0.349219	2.3101099999999998e-08	1056	94.7646	961.235		151	33.2433	117.757			0.162518	1.43548:1.44142:1.26477:1.41469:0.642872:1	0.539848(0.458254:0.329222:0.832068)	-1732.37			
402	ENSEEUP00000009494|ENSEEUG00000010415|ENSEEUT00000010411|protein_coding|YBX3|Y-box-ENSPCAP00000001286|ENSPCAG00000001397|ENSPCAT00000001370|protein_coding|YBX3|Y-box	MA	0.022023400000000002	0.000440467	50.0	0.39767600000000003	609	51.934	557.066		12	0.022333000000000002	11.9777			0.0201828	0.665165:1.26581:0.85023:1.20844:0.01:1	0.680624(0.546798:0.495074:1)	-726.665			
403	ENSEEUP00000009796|ENSEEUG00000010774|ENSEEUT00000010757|protein_coding|GCH1|GTP-ENSPCAP00000005498|ENSPCAG00000005934|ENSPCAT00000005889|protein_coding|GCH1|GTP	MA	0.0541769	0.326042	0.166165	1.36156e-09	735	61.431999999999995	673.568		51	18.0729	32.9271			0.07689960000000001	1.48201:1.61256:1.19497:1.35911:0.321337:1	0.653794(0.558943:0.406504:0.995935)	-1023.37			
404	ENSEEUP00000006956|ENSEEUG00000007638|ENSEEUT00000007636|protein_coding|CLU|clusterin-ENSPCAP00000007283|ENSPCAG00000007764|ENSPCAT00000007781|protein_coding|CLU|clusterin	MA	0.25805500000000003	0.428733	0.601901	0.00573985	1350	85.0982	1264.9		288	28.9544	259.046			0.268814	1.18079:1.20339:1.03471:1.25732:0.591042:1	0.599865(0.492915:0.352227:0.954453)	-2397.07			
405	ENSEEUP00000001239|ENSEEUG00000001379|ENSEEUT00000001377|protein_coding|TRADD|TNFRSF1A-ENSPCAP00000012083|ENSPCAG00000012975|ENSPCAT00000012935|protein_coding|TRADD|TNFRSF1A	MA	0.12494300000000001	0.138781	0.9002879999999999	0.616488	909	100.72	808.28		103	12.5231	90.4769			0.126476	0.666266:0.666072:0.573598:0.749742:0.320296:1	0.693531(0.649671:0.434211:0.996711)	-1414.89			
406	ENSEEUP00000005386|ENSEEUG00000005918|ENSEEUT00000005909|protein_coding|MAD2L2|mitotic-ENSPCAP00000014460|ENSPCAG00000015477|ENSPCAT00000015465|protein_coding|MAD2L2|mitotic	MA	0.0100979	0.0164703	0.6130979999999999	0.593184	582	41.04	540.96		6	0.66069	5.33931			0.010547200000000001	1.18992:4.10686:1.39369:1.55178:0.01:1	0.589862(0.559908:0.264977:0.9447)	-668.2139999999999			
407	ENSEEUP00000000331|ENSEEUG00000000379|ENSEEUT00000000379|protein_coding|FGF10|fibroblast-ENSPCAP00000006953|ENSPCAG00000007462|ENSPCAT00000007430|protein_coding|FGF10|fibroblast	MA	0.0193838	0.124214	0.156052	0.000793482	621	34.5011	586.499		15	4.10644	10.8936			0.025207900000000002	1.85348:0.932726:0.660708:0.868138:0.21393:1	0.617788(0.430288:0.427885:0.995192)	-766.3860000000001			
408	ENSEEUP00000011065|ENSEEUG00000012156|ENSEEUT00000012131|protein_coding|TNFSF11|TNF-ENSPCAP00000011267|ENSPCAG00000012127|ENSPCAT00000012064|protein_coding|TNFSF11|TNF	MA	0.05218969999999999	0.0402268	1.29739	0.9203530000000001	672	39.9038	632.096		33	1.53124	31.4688			0.0514794	0.637405:0.927187:0.600749:1.16808:0.304277:1	0.592896(0.465164:0.356557:0.956967)	-889.117			
409	ENSEEUP00000005442|ENSEEUG00000005994|ENSEEUT00000005967|protein_coding|BDNF|brain-ENSPCAP00000006357|ENSPCAG00000006852|ENSPCAT00000006798|protein_coding|BDNF|brain	MA	0.045581	0.06308369999999999	0.722548	0.24928699999999998	693	54.6184	638.382		31	3.2821	27.7179			0.0469605	2.03786:2.27093:1.7775:1.91876:0.266326:1	0.619522(0.482072:0.418327:0.958167)	-911.572			
410	ENSEEUP00000005315|ENSEEUG00000005816|ENSEEUT00000005829|protein_coding|RELL2|RELT-ENSPCAP00000010139|ENSPCAG00000010897|ENSPCAT00000010869|protein_coding|RELL2|RELT	MA	0.041196699999999996	0.102737	0.400991	0.0565789	660	56.8634	603.137		29	5.52043	23.4796			0.0464989	2.17033:3.77551:3.08033:3.29703:0.802341:1	0.605802(0.523891:0.419795:0.87372)	-860.105			
411	ENSEEUP00000013295|ENSEEUG00000014573|ENSEEUT00000014572|protein_coding|TP53|tumor-ENSPCAP00000011892|ENSPCAG00000012725|ENSPCAT00000012731|protein_coding|TP53|tumor	MA	0.178412	0.5685	0.31382899999999997	7.0754e-11	1017	77.5594	939.441		175	36.4488	138.55100000000002			0.208161	1.47074:1.48206:1.13452:1.36174:0.174985:1	0.628989(0.49867:0.43883:0.949468)	-1712.5			
412	ENSEEUP00000014091|ENSEEUG00000015440|ENSEEUT00000015438|protein_coding-ENSPCAP00000007736|ENSPCAG00000008286|ENSPCAT00000008271|protein_coding|GPATCH3|G-patch	MA	0.107174	0.25233	0.424737	0.00173379	819	79.9279	739.072		88	17.8592	70.1408			0.12134	1.13223:1.1056:0.850859:1.08129:0.277107:1	0.527132(0.458333:0.359496:0.763566)	-1260.79			
413	ENSEEUP00000011757|ENSEEUG00000012917|ENSEEUT00000012907|protein_coding|SERPINE2|serpin-ENSPCAP00000000430|ENSPCAG00000000473|ENSPCAT00000000460|protein_coding|SERPINE2|serpin	MA	0.146673	0.412743	0.355363	9.11294e-06	915	62.0465	852.953		129	21.9195	107.08			0.164716	2.31207:4.27755:0.960332:2.16625:0.625797:1	0.549708(0.429825:0.338346:0.880952)	-1439.64			
414	ENSEEUP00000012600|ENSEEUG00000013835|ENSEEUT00000013819|protein_coding|BCL10|BCL10-ENSPCAP00000008887|ENSPCAG00000009572|ENSPCAT00000009524|protein_coding|BCL10|BCL10	MA	0.0394736	0.029401499999999997	1.34257	0.925003	642	53.5781	588.422		24	1.52431	22.4757			0.0386331	1.92087:0.642272:0.260648:0.931079:0.01:1	0.648837(0.516279:0.434884:0.995349)	-818.0110000000001			
415	ENSEEUP00000013336|ENSEEUG00000014616|ENSEEUT00000014617|protein_coding|WRAP53|WD-ENSPCAP00000011964|ENSPCAG00000012799|ENSPCAT00000012807|protein_coding|WRAP53|WD	MA	0.184349	0.318921	0.578038	0.00262867	1128	109.92200000000001	1018.08		186	29.2744	156.726			0.197463	0.9981:1.76187:0.563614:1.4484:0.654508:1	0.606756(0.527725:0.434034:0.858509)	-1872.39			
416	ENSEEUP00000009380|ENSEEUG00000010304|ENSEEUT00000010285|protein_coding|ELMOD2|ELMO-ENSPCAP00000005111|ENSPCAG00000005494|ENSPCAT00000005465|protein_coding|ELMOD2|ELMO	MA	0.0826529	0.114593	0.7212729999999999	0.35233600000000004	708	43.0105	664.9889999999999		55	4.52613	50.4739			0.0845933	1.40151:2.32622:1.45943:2.1209:0.392911:1	0.583685(0.487342:0.267932:0.995781)	-991.225			
417	ENSEEUP00000001759|ENSEEUG00000001931|ENSEEUT00000001931|protein_coding-ENSPCAP00000011509|ENSPCAG00000012291|ENSPCAT00000012323|protein_coding	MA	0.135696	0.21314299999999997	0.636642	0.08913510000000001	840	71.9414	768.059		104	13.3387	90.6613			0.14232899999999998	0.530344:2.23793:0.413467:1.31592:0.681541:1	0.51826(0.44289:0.343823:0.768065)	-1319.61			
418	ENSEEUP00000013601|ENSEEUG00000014906|ENSEEUT00000014902|protein_coding|NSMCE4A|NSE4-ENSPCAP00000003282|ENSPCAG00000003506|ENSPCAT00000003498|protein_coding|NSMCE4A|NSE4	MA	0.0857947	0.555505	0.154444	2.60955e-13	774	48.5635	725.436		78	23.5858	54.4142			0.11526600000000001	1.41416:2.17807:1.48182:1.50772:0.679556:1	0.6093(0.528986:0.333333:0.96558)	-1146.79			
419	ENSEEUP00000013360|ENSEEUG00000014651|ENSEEUT00000014643|protein_coding|RASSF2|Ras-ENSPCAP00000006849|ENSPCAG00000007328|ENSPCAT00000007315|protein_coding|RASSF2|Ras	MA	0.00807704	0.000161541	50.0	0.5000829999999999	525	29.8262	495.17400000000004		4	0.0048129	3.99519			0.00762735	1.32235:2.07466:1.15565:1.19887:0.01:1	0.525194(0.430233:0.306202:0.839147)	-594.064			
420	ENSEEUP00000011817|ENSEEUG00000012983|ENSEEUT00000012971|protein_coding|OTULIN|OTU-ENSPCAP00000003960|ENSPCAG00000004237|ENSPCAT00000004219|protein_coding|OTULIN|OTU	MA	0.10912999999999999	0.13680799999999999	0.797692	0.505595	750	62.5148	687.485		75	7.67473	67.3253			0.111437	1.96312:1.98297:1.52564:2.00621:0.207276:1	0.592531(0.518395:0.342809:0.916388)	-1120.54			
421	ENSEEUP00000004541|ENSEEUG00000004984|ENSEEUT00000004976|protein_coding-ENSPCAP00000003721|ENSPCAG00000003945|ENSPCAT00000003967|protein_coding|TFE3|transcription	MA	0.0499091	0.0270115	1.8477	0.661805	657	49.4648	607.535		30	1.26616	28.7338			0.0481852	1.12478:6.52215:0.819698:2.54573:0.01:1	0.552608(0.482759:0.384615:0.790451)	-841.227			
422	ENSEEUP00000014550|ENSEEUG00000015927|ENSEEUT00000015934|protein_coding|RELL1|RELT-ENSPCAP00000005527|ENSPCAG00000005970|ENSPCAT00000005919|protein_coding|RELL1|RELT	MA	0.0552681	0.33414099999999997	0.165404	1.95806e-07	654	39.5569	614.443		43	12.0474	30.9526			0.07213560000000001	0.980166:1.10613:0.813576:0.78344:0.280657:1	0.62622(0.514644:0.410042:0.953975)	-900.8760000000001			
423	ENSEEUP00000001285|ENSEEUG00000001422|ENSEEUT00000001425|protein_coding|STX4|syntaxin-ENSPCAP00000013619|ENSPCAG00000014587|ENSPCAT00000014574|protein_coding|STX4|syntaxin	MA	0.056171000000000006	0.0940063	0.5975239999999999	0.23004699999999997	630	42.132	587.868		35	3.7484300000000004	31.2516			0.058701300000000005	1.31392:1.44229:1.00224:1.37625:0.106033:1	0.525814(0.464646:0.259259:0.853535)	-817.7360000000001			
424	ENSEEUP00000010940|ENSEEUG00000012002|ENSEEUT00000011995|protein_coding|MVK|mevalonate-ENSPCAP00000005549|ENSPCAG00000005965|ENSPCAT00000005943|protein_coding|MVK|mevalonate	MA	0.15372	0.13156700000000002	1.16838	0.646927	876	107.025	768.975		115	12.2408	102.759			0.151014	0.46335:1.80722:0.36879:1.22333:0.119475:1	0.666146(0.615625:0.426563:0.95625)	-1376.19			
425	ENSEEUP00000014017|ENSEEUG00000015351|ENSEEUT00000015361|protein_coding-ENSPCAP00000002846|ENSPCAG00000003023|ENSPCAT00000003026|protein_coding|DPYSL2|dihydropyrimidinase	MA	0.0100331	0.10471	0.0958172	6.33293e-05	564	50.7468	513.253		10	5.07848	4.92152			0.0185518	3.68817:2.90894:2.79733:2.9033:0.01:1	0.445506(0.366242:0.300425:0.669851)	-670.3589999999999			
426	ENSEEUP00000009469|ENSEEUG00000010393|ENSEEUT00000010385|protein_coding|FAM168A|family-ENSPCAP00000015487|ENSPCAG00000016552|ENSPCAT00000016547|protein_coding|FAM168A|family	MA	0.0161679	0.09943250000000001	0.162601	0.00119282	576	44.7589	531.241		12	4.0957	7.9043			0.022638099999999998	0.649551:6.07925:4.37295:3.23404:1.0666:1	0.638313(0.506224:0.510373:0.89834)	-673.041			
427	ENSEEUP00000012322|ENSEEUG00000013517|ENSEEUT00000013511|protein_coding-ENSPCAP00000011194|ENSPCAG00000012024|ENSPCAT00000011985|protein_coding	MA	0.07587239999999999	0.312226	0.243004	1.64961e-07	720	73.1061	646.894		65	20.6331	44.3669			0.0998709	2.5498:2.74401:2.46115:2.47606:0.732509:1	0.493976(0.412048:0.353012:0.716867)	-1061.61			
428	ENSEEUP00000002812|ENSEEUG00000003069|ENSEEUT00000003062|protein_coding|PCNA|proliferating-ENSPCAP00000009774|ENSPCAG00000010500|ENSPCAT00000010475|protein_coding|PCNA|proliferating	MA	0.038868900000000005	0.032434899999999996	1.1983700000000002	0.497932	594	37.6722	556.328		22	1.17666	20.8233			0.0384608	0.164257:0.312713:0.328805:0.345703:0.474736:1	0.558974(0.475:0.323077:0.878846)	-760.932			
429	ENSEEUP00000006920|ENSEEUG00000007603|ENSEEUT00000007594|protein_coding|HERPUD1|homocysteine-ENSPCAP00000013404|ENSPCAG00000014354|ENSPCAT00000014344|protein_coding|HERPUD1|homocysteine	MA	0.0848831	0.222527	0.38145	0.00289947	726	64.0549	661.945		64	12.9504	51.0496			0.09702739999999999	1.48223:2.20969:1.48064:1.90385:0.863127:1	0.686639(0.607438:0.452479:1)	-1065.66			
430	ENSEEUP00000013102|ENSEEUG00000014346|ENSEEUT00000014358|protein_coding|AGER|advanced-ENSPCAP00000011763|ENSPCAG00000012558|ENSPCAT00000012588|protein_coding|AGER|advanced	MA	0.15598599999999999	0.442512	0.352502	1.2654799999999999e-08	921	100.697	820.303		146	37.7106	108.289			0.187313	2.06616:2.10939:1.82829:1.96777:0.587973:1	0.678974(0.596923:0.467692:0.972308)	-1526.71			
431	ENSEEUP00000004237|ENSEEUG00000004641|ENSEEUT00000004655|protein_coding-ENSPCAP00000003694|ENSPCAG00000003882|ENSPCAT00000003938|protein_coding	MA	0.195052	0.155309	1.2559	0.504361	885	72.4897	812.51		143	9.48472	133.515			0.191797	0.541222:0.61693:0.508462:0.772419:0.271657:1	0.418513(0.338608:0.272943:0.643987)	-1469.69			
432	ENSEEUP00000010948|ENSEEUG00000012017|ENSEEUT00000012004|protein_coding|RNF125|ring-ENSPCAP00000008264|ENSPCAG00000008865|ENSPCAT00000008841|protein_coding|RNF125|ring	MA	0.0449706	0.156525	0.28730700000000003	0.00341553	582	43.1578	538.842		29	6.322019999999999	22.678			0.053242899999999996	23.8385:29.8332:18.795:23.6297:0.01:1	0.594517(0.441558:0.424242:0.917749)	-774.7669999999999			
433	ENSEEUP00000002895|ENSEEUG00000003154|ENSEEUT00000003159|protein_coding|BPIFB1|BPI-ENSPCAP00000009403|ENSPCAG00000010048|ENSPCAT00000010072|protein_coding|BPIFB1|BPI	MA	0.24361999999999998	0.386962	0.629571	0.012815200000000002	1062	89.9618	972.038		215	27.5552	187.445			0.255763	0.826605:2.19014:0.224128:1.13322:0.309425:1	0.577245(0.522831:0.304795:0.90411)	-1819.33			
434	ENSEEUP00000003995|ENSEEUG00000004413|ENSEEUT00000004391|protein_coding|BCAP31|B-ENSPCAP00000008021|ENSPCAG00000008610|ENSPCAT00000008584|protein_coding|BCAP31|B	MA	0.056781500000000006	0.0994635	0.5708770000000001	0.134528	645	46.9896	598.01		36	4.35559	31.6444			0.0598909	6.55722:7.19428:6.33745:7.76587:7.09793:1	0.626543(0.587963:0.296296:0.99537)	-858.237			
435	ENSEEUP00000004403|ENSEEUG00000004839|ENSEEUT00000004830|protein_coding|FBXO7|F-box-ENSPCAP00000013308|ENSPCAG00000014238|ENSPCAT00000014243|protein_coding|FBXO7|F-box	MA	0.14799500000000002	0.537583	0.27529699999999996	2.15627e-11	864	76.469	787.5310000000001		133	34.6787	98.3213			0.182476	2.21088:2.94651:2.19582:2.20777:1.05537:1	0.547872(0.473404:0.364894:0.805319)	-1426.22			
436	ENSEEUP00000011022|ENSEEUG00000012091|ENSEEUT00000012084|protein_coding|SLC25A33|solute-ENSPCAP00000001184|ENSPCAG00000001293|ENSPCAT00000001261|protein_coding|SLC25A33|solute	MA	0.0393533	0.404624	0.0972588	5.49431e-07	564	19.2171	544.783		27	7.18624	19.8138			0.0517991	0.771362:5.67354:0.577293:0.798738:0.397563:1	0.55157(0.412556:0.399103:0.843049)	-742.192			
437	ENSEEUP00000007908|ENSEEUG00000008681|ENSEEUT00000008683|protein_coding|GHRHR|growth-ENSPCAP00000004250|ENSPCAG00000004527|ENSPCAT00000004531|protein_coding|GHRHR|growth	MA	0.09915399999999999	0.22351	0.443622	0.00399375	714	75.4484	638.552		74	15.564	58.43600000000001			0.112295	3.64215:4.42145:3.42366:3.59476:0.925163:1	0.587248(0.468121:0.395973:0.897651)	-1084.9			
438	ENSEEUP00000007028|ENSEEUG00000007694|ENSEEUT00000007713|protein_coding|CD74|CD74-ENSPCAP00000013419|ENSPCAG00000014370|ENSPCAT00000014360|protein_coding|CD74|CD74	MA	0.131778	0.27507600000000004	0.47906000000000004	0.00900516	774	54.3348	719.665		97	13.206	83.794			0.141837	1.05411:1.10466:0.866338:1.05538:0.345834:1	0.616959(0.510526:0.387719:0.952632)	-1213.68			
439	ENSEEUP00000008656|ENSEEUG00000009509|ENSEEUT00000009496|protein_coding|RAC2|Rac-ENSPCAP00000000488|ENSPCAG00000000530|ENSPCAT00000000519|protein_coding|RAC1|Rac	MA	0.0428158	0.157813	0.271307	0.012535600000000001	576	31.7856	544.214		27	4.78287	22.2171			0.049161800000000005	0.405914:0.92838:0.421543:0.407791:0.209548:1	0.645941(0.541451:0.401554:0.994819)	-769.628			
440	ENSEEUP00000008424|ENSEEUG00000009246|ENSEEUT00000009240|protein_coding|IFNLR1|interferon-ENSPCAP00000007479|ENSPCAG00000008015|ENSPCAT00000007993|protein_coding|IFNLR1|interferon	MA	0.288014	1.09962	0.261921	3.764349999999999e-40	1470	120.964	1349.04		384	97.9333	286.067			0.3548	2.12288:2.04314:1.79294:1.83891:0.77449:1	0.666667(0.540733:0.461303:0.997963)	-2781.5			
441	ENSEEUP00000006965|ENSEEUG00000007668|ENSEEUT00000007645|protein_coding|RNF8|ring-ENSPCAP00000014923|ENSPCAG00000015971|ENSPCAT00000015949|protein_coding|RNF8|ring	MA	0.182729	1.0023600000000001	0.182299	1.07868e-20	933	45.9449	887.055		162	35.8436	126.156			0.22309099999999998	1.75523:1.52286:1.05043:1.24764:0.410205:1	0.498084(0.424138:0.263218:0.806897)	-1542.37			
442	ENSEEUP00000000044|ENSEEUG00000000051|ENSEEUT00000000050|protein_coding|GAP43|growth-ENSPCAP00000010512|ENSPCAG00000011320|ENSPCAT00000011257|protein_coding|GAP43|growth	MA	0.0695191	0.13583399999999998	0.511795	0.07383619999999999	684	70.9047	613.095		47	8.66302	38.336999999999996			0.0763934	2.628:0.621031:1.08395:1.15248:1.60865:1	0.725619(0.68559:0.495633:0.995633)	-860.961			
443	ENSEEUP00000008482|ENSEEUG00000009313|ENSEEUT00000009302|protein_coding|CD9|CD9-ENSPCAP00000006046|ENSPCAG00000006504|ENSPCAT00000006467|protein_coding|CD9|CD9	MA	0.0858124	0.081513	1.05274	0.991554	612	50.5707	561.429		48	3.78327	44.2167			0.08545710000000001	0.775372:0.991258:0.667245:0.974138:0.182905:1	0.60813(0.487805:0.341463:0.995122)	-871.24			
444	ENSEEUP00000009537|ENSEEUG00000010433|ENSEEUT00000010461|protein_coding|WWC2|WW-ENSPCAP00000005786|ENSPCAG00000006131|ENSPCAT00000006195|protein_coding|WWC1|WW	MA	0.3934	0.794283	0.49528900000000003	3.34335e-14	1941	182.313	1758.69		585	101.249	483.751			0.431054	1.5006:0.899562:0.406608:1.139:0.359638:1	0.563806(0.471947:0.376238:0.843234)	-3733.09			
445	ENSEEUP00000010315|ENSEEUG00000011334|ENSEEUT00000011309|protein_coding|TRIM44|tripartite-ENSPCAP00000000213|ENSPCAG00000000235|ENSPCAT00000000229|protein_coding|TRIM44|tripartite	MA	0.062318700000000005	0.00130082	47.9072	0.0967191	600	40.3071	559.693		33	0.0495327	32.9505			0.0582196	0.781646:2.70631:0.8102:3.05808:0.748954:1	0.581046(0.580392:0.270588:0.892157)	-761.212			
446	ENSEEUP00000003653|ENSEEUG00000004025|ENSEEUT00000004017|protein_coding|UBE2J1|ubiquitin-ENSPCAP00000000651|ENSPCAG00000000712|ENSPCAT00000000690|protein_coding|UBE2J1|ubiquitin	MA	0.0540381	0.316366	0.170809	1.48893e-06	615	40.7206	574.279		39	11.4406	27.5594			0.0714075	0.947904:1.05755:1.10822:1.19439:0.877538:1	0.564912(0.454386:0.382456:0.857895)	-845.576			
447	ENSEEUP00000000981|ENSEEUG00000001100|ENSEEUT00000001096|protein_coding|RAB29|RAB29,-ENSPCAP00000005181|ENSPCAG00000005596|ENSPCAT00000005544|protein_coding|RAB29|RAB29,	MA	0.0520549	0.0364543	1.42795	0.862031	537	29.8167	507.18300000000005		26	1.0281	24.9719			0.0511887	4.52812:10.4281:3.72679:6.3181:0.01:1	0.585784(0.42402:0.394608:0.938725)	-696.165			
448	ENSEEUP00000007210|ENSEEUG00000007921|ENSEEUT00000007916|protein_coding|PAG1|phosphoprotein-ENSPCAP00000009184|ENSPCAG00000009896|ENSPCAT00000009845|protein_coding	MA	0.119749	0.921557	0.129942	2.0103999999999998e-27	813	53.8633	759.137		114	40.2632	73.7368			0.172871	2.10815:1.87797:1.43034:1.59405:0.649692:1	0.642445(0.546713:0.411765:0.968858)	-1283.83			
449	ENSEEUP00000010465|ENSEEUG00000011477|ENSEEUT00000011475|protein_coding|MYD88|MYD88-ENSPCAP00000013161|ENSPCAG00000014114|ENSPCAT00000014086|protein_coding|MYD88|MYD88	MA	0.09874069999999999	0.13624	0.724753	0.347384	645	60.3967	584.6030000000001		60	7.485810000000001	52.5142			0.102252	1.43214:1.95048:1.82379:1.92105:1.02505:1	0.662791(0.606977:0.381395:1)	-963.7130000000001			
450	ENSEEUP00000002195|ENSEEUG00000002411|ENSEEUT00000002403|protein_coding|PNP|purine-ENSPCAP00000009596|ENSPCAG00000010308|ENSPCAT00000010283|protein_coding|PNP|purine	MA	0.088974	0.0855229	1.04035	0.9970370000000001	633	59.4929	573.507		52	4.71488	47.2851			0.08864960000000001	1.05976:1.78473:1.24987:1.58051:0.414372:1	0.661189(0.577465:0.410798:0.995305)	-917.81			
451	ENSEEUP00000003434|ENSEEUG00000003785|ENSEEUT00000003767|protein_coding|PSMD10|proteasome-ENSPCAP00000004862|ENSPCAG00000005221|ENSPCAT00000005191|protein_coding|PSMD10|proteasome	MA	0.0371319	0.0950828	0.390521	0.132045	528	39.0291	488.971		21	3.5638	17.4362			0.041415499999999994	1.17354:1.07716:1.25367:1.27736:0.774677:1	0.585185(0.533333:0.331111:0.891111)	-678.289			
452	ENSEEUP00000008873|ENSEEUG00000009732|ENSEEUT00000009734|protein_coding|SIAE|sialic-ENSPCAP00000015606|ENSPCAG00000016687|ENSPCAT00000016672|protein_coding|SIAE|sialic	MA	0.206965	0.417749	0.495428	0.000436605	885	80.1691	804.831		166	27.7885	138.211			0.226059	1.21855:1.54334:1.09424:1.42236:0.571191:1	0.540335(0.457763:0.326484:0.836758)	-1526.3			
453	ENSEEUP00000005420|ENSEEUG00000005969|ENSEEUT00000005944|protein_coding|AJAP1|adherens-ENSPCAP00000001349|ENSPCAG00000001462|ENSPCAT00000001434|protein_coding|AJAP1|adherens	MA	0.115673	0.5922470000000001	0.19531199999999999	3.49943e-17	771	85.6094	685.3910000000001		103	40.1767	62.8233			0.16859000000000002	2.25978:2.11731:2.07131:2.11621:0.685323:1	0.575641(0.424359:0.483333:0.819231)	-1210.6			
454	ENSEEUP00000014065|ENSEEUG00000015419|ENSEEUT00000015411|protein_coding|PDCD10|programmed-ENSPCAP00000009655|ENSPCAG00000010385|ENSPCAT00000010346|protein_coding|PDCD10|programmed	MA					426	16.8859	409.11400000000003		0						0.478407:0.443281:0.497863:0.491751:0.356257:1	0.513514(0.413514:0.243243:0.883784)	-447.745			
455	ENSEEUP00000001190|ENSEEUG00000001331|ENSEEUT00000001326|protein_coding|CDKN2C|cyclin-ENSPCAP00000006471|ENSPCAG00000006969|ENSPCAT00000006919|protein_coding|CDKN2C|cyclin	MA	0.0292204	0.0845072	0.34577399999999997	0.0693656	504	48.2633	455.73699999999997		17	3.98589	13.0141			0.03451459999999999	1.98744:2.71948:2.49024:2.55621:0.494435:1	0.679487(0.659763:0.384615:0.994083)	-630.383			
456	ENSEEUP00000006894|ENSEEUG00000007555|ENSEEUT00000007566|protein_coding|ANXA1|annexin-ENSPCAP00000011951|ENSPCAG00000012786|ENSPCAT00000012791|protein_coding|ANXA1|annexin	MA	0.0809857	0.199454	0.406037	0.013750899999999998	651	44.2092	606.7909999999999		53	8.06323	44.9368			0.0890308	2.0913:2.23206:2.13506:2.28798:0.818231:1	0.488166(0.406805:0.278107:0.779586)	-921.4739999999999			
457	ENSEEUP00000002113|ENSEEUG00000002324|ENSEEUT00000002316|protein_coding|SRSF6|serine-ENSPCAP00000010238|ENSPCAG00000010954|ENSPCAT00000010972|protein_coding|SRSF6|serine	MA	0.049287199999999996	1.94225	0.0253763	3.97657e-33	612	34.8155	577.185		39	27.4513	11.5487			0.156974	1.33358:0.730926:0.490807:0.554208:0.153404:1	0.647059(0.294118:0.647059:1)	-732.168			
458	ENSEEUP00000012284|ENSEEUG00000013481|ENSEEUT00000013469|protein_coding|CD47|CD47-ENSPCAP00000008364|ENSPCAG00000008950|ENSPCAT00000008956|protein_coding|CD47|CD47	MA	0.203868	0.268529	0.759205	0.222052	831	82.7311	748.2689999999999		146	18.5592	127.441			0.210306	1.27143:1.84876:1.0001:1.51599:0.441773:1	0.630566(0.523466:0.368231:1)	-1393.73			
459	ENSEEUP00000012558|ENSEEUG00000013796|ENSEEUT00000013775|protein_coding|H3F3B|H3-ENSPCAP00000004160|ENSPCAG00000004484|ENSPCAT00000004436|protein_coding|H3F3B|H3	MA					408	33.1956	374.80400000000003		0						0.4901:0.453406:0.506693:0.499355:0.382908:1	0.664234(0.510949:0.489051:0.992701)	-446.917			
460	ENSEEUP00000004916|ENSEEUG00000005405|ENSEEUT00000005402|protein_coding|TGFB1|transforming-ENSPCAP00000012647|ENSPCAG00000013555|ENSPCAT00000013529|protein_coding|TGFB1|transforming	MA	0.128945	0.10830799999999999	1.19054	0.822124	618	54.783	563.217		70	5.28712	64.7129			0.127115	1.68796:1.85032:1.35338:1.76421:0.258575:1	0.566914(0.45539:0.364312:0.881041)	-949.7280000000001			
461	ENSEEUP00000014033|ENSEEUG00000015380|ENSEEUT00000015378|protein_coding|EDN1|endothelin-ENSPCAP00000003579|ENSPCAG00000003850|ENSPCAT00000003812|protein_coding|EDN1|endothelin	MA	0.10194600000000001	0.64931	0.157006	5.12814e-12	603	34.7036	568.2959999999999		68	19.0418	48.9582			0.133447	1.57846:2.13376:1.1689:1.49781:0.228305:1	0.629353(0.450249:0.437811:1)	-919.556			
462	ENSEEUP00000003070|ENSEEUG00000003371|ENSEEUT00000003358|protein_coding|HAX1|HCLS1-ENSPCAP00000003383|ENSPCAG00000003648|ENSPCAT00000003607|protein_coding|HAX1|HCLS1	MA	0.09409	0.560275	0.167935	1.48731e-11	600	46.1399	553.86		64	21.221	42.778999999999996			0.12994	1.84117:1.89292:1.63289:1.73122:0.39002:1	0.686667(0.5775:0.4825:1)	-907.305			
463	ENSEEUP00000000157|ENSEEUG00000000184|ENSEEUT00000000184|protein_coding|POLR3F|RNA-ENSPCAP00000004585|ENSPCAG00000004893|ENSPCAT00000004892|protein_coding|POLR3F|RNA	MA	0.00648537	0.053208500000000006	0.121886	0.0315247	423	32.6996	390.3		4	1.62945	2.37055			0.0100973	15.1308:12.5656:23.5188:24.1519:0.01:1	0.421875(0.359375:0.227431:0.678819)	-486.73900000000003			
